date,ticker,product,month_code,contract_year,px
2015-02-20,HOM17 Comdty,HO,M,2017,3.1807999999999996
2015-02-23,HOM17 Comdty,HO,M,2017,3.2020999999999997
2015-02-24,HOM17 Comdty,HO,M,2017,3.1294999999999997
2015-02-25,HOM17 Comdty,HO,M,2017,3.1116
2015-02-26,HOM17 Comdty,HO,M,2017,3.0888999999999998
2015-02-27,HOM17 Comdty,HO,M,2017,3.1068000000000002
2015-03-02,HOM17 Comdty,HO,M,2017,3.1345
2015-03-03,HOM17 Comdty,HO,M,2017,3.1791
2015-03-04,HOM17 Comdty,HO,M,2017,3.1702
2015-03-05,HOM17 Comdty,HO,M,2017,3.1485000000000003
2015-03-06,HOM17 Comdty,HO,M,2017,3.0987999999999998
2015-03-09,HOM17 Comdty,HO,M,2017,3.0864
2015-03-10,HOM17 Comdty,HO,M,2017,3.0587
2015-03-11,HOM17 Comdty,HO,M,2017,3.0761000000000003
2015-03-12,HOM17 Comdty,HO,M,2017,2.9869
2015-03-13,HOM17 Comdty,HO,M,2017,3.005
2015-03-16,HOM17 Comdty,HO,M,2017,2.9436
2015-03-17,HOM17 Comdty,HO,M,2017,2.9126
2015-03-18,HOM17 Comdty,HO,M,2017,2.9036
2015-03-19,HOM17 Comdty,HO,M,2017,2.9163
2015-03-20,HOM17 Comdty,HO,M,2017,2.8935000000000004
2015-03-23,HOM17 Comdty,HO,M,2017,2.9268
2015-03-24,HOM17 Comdty,HO,M,2017,2.9548
2015-03-25,HOM17 Comdty,HO,M,2017,2.9241
2015-03-26,HOM17 Comdty,HO,M,2017,2.9419999999999997
2015-03-27,HOM17 Comdty,HO,M,2017,2.9724
2015-03-30,HOM17 Comdty,HO,M,2017,2.9936000000000003
2015-03-31,HOM17 Comdty,HO,M,2017,2.9773
2015-04-01,HOM17 Comdty,HO,M,2017,2.9549000000000003
2015-04-02,HOM17 Comdty,HO,M,2017,2.9917000000000002
2015-04-06,HOM17 Comdty,HO,M,2017,2.9974000000000003
2015-04-07,HOM17 Comdty,HO,M,2017,2.9779
2015-04-08,HOM17 Comdty,HO,M,2017,2.9387
2015-04-09,HOM17 Comdty,HO,M,2017,2.9668
2015-04-10,HOM17 Comdty,HO,M,2017,3.012
2015-04-13,HOM17 Comdty,HO,M,2017,2.9396
2015-04-14,HOM17 Comdty,HO,M,2017,2.9534
2015-04-15,HOM17 Comdty,HO,M,2017,2.8974
2015-04-16,HOM17 Comdty,HO,M,2017,2.9052
2015-04-17,HOM17 Comdty,HO,M,2017,3.0257
2015-04-20,HOM17 Comdty,HO,M,2017,2.9751
2015-04-21,HOM17 Comdty,HO,M,2017,2.9691
2015-04-22,HOM17 Comdty,HO,M,2017,2.9356999999999998
2015-04-23,HOM17 Comdty,HO,M,2017,2.9843
2015-04-24,HOM17 Comdty,HO,M,2017,3.0338
2015-04-27,HOM17 Comdty,HO,M,2017,3.0236
2015-04-28,HOM17 Comdty,HO,M,2017,3.0181999999999998
2015-04-29,HOM17 Comdty,HO,M,2017,2.9904
2015-04-30,HOM17 Comdty,HO,M,2017,2.9668
2015-05-01,HOM17 Comdty,HO,M,2017,3.0765
2015-05-04,HOM17 Comdty,HO,M,2017,3.0793
2015-05-05,HOM17 Comdty,HO,M,2017,3.0864999999999996
2015-05-06,HOM17 Comdty,HO,M,2017,3.1274
2015-05-07,HOM17 Comdty,HO,M,2017,3.0487
2015-05-08,HOM17 Comdty,HO,M,2017,2.9817
2015-05-11,HOM17 Comdty,HO,M,2017,2.8622
2015-05-12,HOM17 Comdty,HO,M,2017,2.835
2015-05-13,HOM17 Comdty,HO,M,2017,2.793
2015-05-14,HOM17 Comdty,HO,M,2017,2.8039
2015-05-15,HOM17 Comdty,HO,M,2017,2.7562
2015-05-18,HOM17 Comdty,HO,M,2017,2.7893
2015-05-19,HOM17 Comdty,HO,M,2017,2.7777999999999996
2015-05-20,HOM17 Comdty,HO,M,2017,2.7763999999999998
2015-05-21,HOM17 Comdty,HO,M,2017,2.7668
2015-05-22,HOM17 Comdty,HO,M,2017,2.7738
2015-05-26,HOM17 Comdty,HO,M,2017,2.7676
2015-05-27,HOM17 Comdty,HO,M,2017,2.8108999999999997
2015-05-28,HOM17 Comdty,HO,M,2017,2.8333999999999997
2015-05-29,HOM17 Comdty,HO,M,2017,2.8952999999999998
2015-06-01,HOM17 Comdty,HO,M,2017,2.8945
2015-06-02,HOM17 Comdty,HO,M,2017,2.8468999999999998
2015-06-03,HOM17 Comdty,HO,M,2017,2.8864
2015-06-04,HOM17 Comdty,HO,M,2017,2.8805
2015-06-05,HOM17 Comdty,HO,M,2017,2.8512
2015-06-08,HOM17 Comdty,HO,M,2017,2.8569999999999998
2015-06-09,HOM17 Comdty,HO,M,2017,2.8147
2015-06-10,HOM17 Comdty,HO,M,2017,2.7567000000000004
2015-06-11,HOM17 Comdty,HO,M,2017,2.7184
2015-06-12,HOM17 Comdty,HO,M,2017,2.6727999999999996
2015-06-15,HOM17 Comdty,HO,M,2017,2.6699
2015-06-16,HOM17 Comdty,HO,M,2017,2.623
2015-06-17,HOM17 Comdty,HO,M,2017,2.6458999999999997
2015-06-18,HOM17 Comdty,HO,M,2017,2.6801999999999997
2015-06-19,HOM17 Comdty,HO,M,2017,2.7237999999999998
2015-06-22,HOM17 Comdty,HO,M,2017,2.6725
2015-06-23,HOM17 Comdty,HO,M,2017,2.6063
2015-06-24,HOM17 Comdty,HO,M,2017,2.5867
2015-06-25,HOM17 Comdty,HO,M,2017,2.5898000000000003
2015-06-26,HOM17 Comdty,HO,M,2017,2.5465999999999998
2015-06-29,HOM17 Comdty,HO,M,2017,2.5239
2015-06-30,HOM17 Comdty,HO,M,2017,2.5166999999999997
2015-07-01,HOM17 Comdty,HO,M,2017,2.5221999999999998
2015-07-02,HOM17 Comdty,HO,M,2017,2.4793000000000003
2015-07-06,HOM17 Comdty,HO,M,2017,2.4879
2015-07-07,HOM17 Comdty,HO,M,2017,2.4584
2015-07-08,HOM17 Comdty,HO,M,2017,2.459
2015-07-09,HOM17 Comdty,HO,M,2017,2.4863
2015-07-10,HOM17 Comdty,HO,M,2017,2.4388
2015-07-13,HOM17 Comdty,HO,M,2017,2.4688
2015-07-14,HOM17 Comdty,HO,M,2017,2.4693
2015-07-15,HOM17 Comdty,HO,M,2017,2.4986
2015-07-16,HOM17 Comdty,HO,M,2017,2.4921
2015-07-17,HOM17 Comdty,HO,M,2017,2.4993
2015-07-20,HOM17 Comdty,HO,M,2017,2.4712
2015-07-21,HOM17 Comdty,HO,M,2017,2.481
2015-07-22,HOM17 Comdty,HO,M,2017,2.5058000000000002
2015-07-23,HOM17 Comdty,HO,M,2017,2.4901
2015-07-24,HOM17 Comdty,HO,M,2017,2.4297999999999997
2015-07-27,HOM17 Comdty,HO,M,2017,2.4425
2015-07-28,HOM17 Comdty,HO,M,2017,2.4816
2015-07-29,HOM17 Comdty,HO,M,2017,2.5137
2015-07-30,HOM17 Comdty,HO,M,2017,2.5313
2015-07-31,HOM17 Comdty,HO,M,2017,2.5447
2015-08-03,HOM17 Comdty,HO,M,2017,2.5161000000000002
2015-08-04,HOM17 Comdty,HO,M,2017,2.4987
2015-08-05,HOM17 Comdty,HO,M,2017,2.4727
2015-08-06,HOM17 Comdty,HO,M,2017,2.4785
2015-08-07,HOM17 Comdty,HO,M,2017,2.51
2015-08-10,HOM17 Comdty,HO,M,2017,2.5044999999999997
2015-08-11,HOM17 Comdty,HO,M,2017,2.5519
2015-08-12,HOM17 Comdty,HO,M,2017,2.5444
2015-08-13,HOM17 Comdty,HO,M,2017,2.5424
2015-08-14,HOM17 Comdty,HO,M,2017,2.5723000000000003
2015-08-17,HOM17 Comdty,HO,M,2017,2.5442
2015-08-18,HOM17 Comdty,HO,M,2017,2.5328
2015-08-19,HOM17 Comdty,HO,M,2017,2.5792
2015-08-20,HOM17 Comdty,HO,M,2017,2.5957
2015-08-21,HOM17 Comdty,HO,M,2017,2.6472
2015-08-24,HOM17 Comdty,HO,M,2017,2.6623
2015-08-25,HOM17 Comdty,HO,M,2017,2.7069
2015-08-26,HOM17 Comdty,HO,M,2017,2.6961
2015-08-27,HOM17 Comdty,HO,M,2017,2.7432999999999996
2015-08-28,HOM17 Comdty,HO,M,2017,2.8038
2015-08-31,HOM17 Comdty,HO,M,2017,2.8171
2015-09-01,HOM17 Comdty,HO,M,2017,2.7771
2015-09-02,HOM17 Comdty,HO,M,2017,2.7492
2015-09-03,HOM17 Comdty,HO,M,2017,2.693
2015-09-04,HOM17 Comdty,HO,M,2017,2.7209
2015-09-08,HOM17 Comdty,HO,M,2017,2.6727999999999996
2015-09-09,HOM17 Comdty,HO,M,2017,2.6527
2015-09-10,HOM17 Comdty,HO,M,2017,2.6716
2015-09-11,HOM17 Comdty,HO,M,2017,2.7293000000000003
2015-09-14,HOM17 Comdty,HO,M,2017,2.7025
2015-09-15,HOM17 Comdty,HO,M,2017,2.6896
2015-09-16,HOM17 Comdty,HO,M,2017,2.6870999999999996
2015-09-17,HOM17 Comdty,HO,M,2017,2.697
2015-09-18,HOM17 Comdty,HO,M,2017,2.6933999999999996
2015-09-21,HOM17 Comdty,HO,M,2017,2.7374
2015-09-22,HOM17 Comdty,HO,M,2017,2.7154000000000003
2015-09-23,HOM17 Comdty,HO,M,2017,2.7404
2015-09-24,HOM17 Comdty,HO,M,2017,2.7181
2015-09-25,HOM17 Comdty,HO,M,2017,2.6973000000000003
2015-09-28,HOM17 Comdty,HO,M,2017,2.7102999999999997
2015-09-29,HOM17 Comdty,HO,M,2017,2.7412
2015-09-30,HOM17 Comdty,HO,M,2017,2.6693000000000002
2015-10-01,HOM17 Comdty,HO,M,2017,2.6347000000000005
2015-10-02,HOM17 Comdty,HO,M,2017,2.6327
2015-10-05,HOM17 Comdty,HO,M,2017,2.6138999999999997
2015-10-06,HOM17 Comdty,HO,M,2017,2.6460000000000004
2015-10-07,HOM17 Comdty,HO,M,2017,2.6305
2015-10-08,HOM17 Comdty,HO,M,2017,2.6666000000000003
2015-10-09,HOM17 Comdty,HO,M,2017,2.6717
2015-10-12,HOM17 Comdty,HO,M,2017,2.7048
2015-10-13,HOM17 Comdty,HO,M,2017,2.6479000000000004
2015-10-14,HOM17 Comdty,HO,M,2017,2.6507
2015-10-15,HOM17 Comdty,HO,M,2017,2.6508
2015-10-16,HOM17 Comdty,HO,M,2017,2.6891000000000003
2015-10-19,HOM17 Comdty,HO,M,2017,2.6635000000000004
2015-10-20,HOM17 Comdty,HO,M,2017,2.6257
2015-10-21,HOM17 Comdty,HO,M,2017,2.612
2015-10-22,HOM17 Comdty,HO,M,2017,2.6399
2015-10-23,HOM17 Comdty,HO,M,2017,2.647
2015-10-26,HOM17 Comdty,HO,M,2017,2.7132
2015-10-27,HOM17 Comdty,HO,M,2017,2.6467
2015-10-28,HOM17 Comdty,HO,M,2017,2.6102999999999996
2015-10-29,HOM17 Comdty,HO,M,2017,2.6179
2015-10-30,HOM17 Comdty,HO,M,2017,2.6572000000000005
2015-11-02,HOM17 Comdty,HO,M,2017,2.6491000000000002
2015-11-03,HOM17 Comdty,HO,M,2017,2.6351999999999998
2015-11-04,HOM17 Comdty,HO,M,2017,2.6439999999999997
2015-11-05,HOM17 Comdty,HO,M,2017,2.647
2015-11-06,HOM17 Comdty,HO,M,2017,2.5901
2015-11-09,HOM17 Comdty,HO,M,2017,2.5649
2015-11-10,HOM17 Comdty,HO,M,2017,2.5572999999999997
2015-11-11,HOM17 Comdty,HO,M,2017,2.6301
2015-11-12,HOM17 Comdty,HO,M,2017,2.6508999999999996
2015-11-13,HOM17 Comdty,HO,M,2017,2.6633999999999998
2015-11-16,HOM17 Comdty,HO,M,2017,2.6519
2015-11-17,HOM17 Comdty,HO,M,2017,2.6515
2015-11-18,HOM17 Comdty,HO,M,2017,2.6828
2015-11-19,HOM17 Comdty,HO,M,2017,2.6704000000000003
2015-11-20,HOM17 Comdty,HO,M,2017,2.6799
2015-11-23,HOM17 Comdty,HO,M,2017,2.6741
2015-11-24,HOM17 Comdty,HO,M,2017,2.6542000000000003
2015-11-25,HOM17 Comdty,HO,M,2017,2.6826
2015-11-27,HOM17 Comdty,HO,M,2017,2.7056999999999998
2015-11-30,HOM17 Comdty,HO,M,2017,2.6979
2015-12-01,HOM17 Comdty,HO,M,2017,2.6782999999999997
2015-12-02,HOM17 Comdty,HO,M,2017,2.7416
2015-12-03,HOM17 Comdty,HO,M,2017,2.7473
2015-12-04,HOM17 Comdty,HO,M,2017,2.7030000000000003
2015-12-07,HOM17 Comdty,HO,M,2017,2.7910000000000004
2015-12-08,HOM17 Comdty,HO,M,2017,2.821
2015-12-09,HOM17 Comdty,HO,M,2017,2.8981
2015-12-10,HOM17 Comdty,HO,M,2017,2.8259
2015-12-11,HOM17 Comdty,HO,M,2017,2.8775999999999997
2015-12-14,HOM17 Comdty,HO,M,2017,2.8456
2015-12-15,HOM17 Comdty,HO,M,2017,2.7836000000000003
2015-12-16,HOM17 Comdty,HO,M,2017,2.7127999999999997
2015-12-17,HOM17 Comdty,HO,M,2017,2.6910000000000003
2015-12-18,HOM17 Comdty,HO,M,2017,2.6916
2015-12-21,HOM17 Comdty,HO,M,2017,2.7012
2015-12-22,HOM17 Comdty,HO,M,2017,2.7087
2015-12-23,HOM17 Comdty,HO,M,2017,2.7119999999999997
2015-12-24,HOM17 Comdty,HO,M,2017,2.7283999999999997
2015-12-28,HOM17 Comdty,HO,M,2017,2.7260000000000004
2015-12-29,HOM17 Comdty,HO,M,2017,2.7087
2015-12-30,HOM17 Comdty,HO,M,2017,2.6231999999999998
2015-12-31,HOM17 Comdty,HO,M,2017,2.6652
2016-01-04,HOM17 Comdty,HO,M,2017,2.6731
2016-01-05,HOM17 Comdty,HO,M,2017,2.6336
2016-01-06,HOM17 Comdty,HO,M,2017,2.6056
2016-01-07,HOM17 Comdty,HO,M,2017,2.5738
2016-01-08,HOM17 Comdty,HO,M,2017,2.5791000000000004
2016-01-11,HOM17 Comdty,HO,M,2017,2.5491
2016-01-12,HOM17 Comdty,HO,M,2017,2.6283999999999996
2016-01-13,HOM17 Comdty,HO,M,2017,2.611
2016-01-14,HOM17 Comdty,HO,M,2017,2.6698000000000004
2016-01-15,HOM17 Comdty,HO,M,2017,2.6713999999999998
2016-01-19,HOM17 Comdty,HO,M,2017,2.6335
2016-01-20,HOM17 Comdty,HO,M,2017,2.6297
2016-01-21,HOM17 Comdty,HO,M,2017,2.6326
2016-01-22,HOM17 Comdty,HO,M,2017,2.6242
2016-01-25,HOM17 Comdty,HO,M,2017,2.6439
2016-01-26,HOM17 Comdty,HO,M,2017,2.6571
2016-01-27,HOM17 Comdty,HO,M,2017,2.6395999999999997
2016-01-28,HOM17 Comdty,HO,M,2017,2.6262
2016-01-29,HOM17 Comdty,HO,M,2017,2.5856
2016-02-01,HOM17 Comdty,HO,M,2017,2.6185
2016-02-02,HOM17 Comdty,HO,M,2017,2.6254000000000004
2016-02-03,HOM17 Comdty,HO,M,2017,2.5934
2016-02-04,HOM17 Comdty,HO,M,2017,2.5584000000000002
2016-02-05,HOM17 Comdty,HO,M,2017,2.5098
2016-02-08,HOM17 Comdty,HO,M,2017,2.4871
2016-02-09,HOM17 Comdty,HO,M,2017,2.4806
2016-02-10,HOM17 Comdty,HO,M,2017,2.4495
2016-02-11,HOM17 Comdty,HO,M,2017,2.4495
2016-02-12,HOM17 Comdty,HO,M,2017,2.4772
2016-02-16,HOM17 Comdty,HO,M,2017,2.4999000000000002
2016-02-17,HOM17 Comdty,HO,M,2017,2.4768
2016-02-18,HOM17 Comdty,HO,M,2017,2.4428
2016-02-19,HOM17 Comdty,HO,M,2017,2.5069999999999997
2016-02-22,HOM17 Comdty,HO,M,2017,2.4668
2016-02-23,HOM17 Comdty,HO,M,2017,2.4397
2016-02-24,HOM17 Comdty,HO,M,2017,2.4757
2016-02-25,HOM17 Comdty,HO,M,2017,2.4833000000000003
2016-02-26,HOM17 Comdty,HO,M,2017,2.4968
2016-02-29,HOM17 Comdty,HO,M,2017,2.5184
2016-03-01,HOM17 Comdty,HO,M,2017,2.5127
2016-03-02,HOM17 Comdty,HO,M,2017,2.4800999999999997
2016-03-03,HOM17 Comdty,HO,M,2017,2.4751
2016-03-04,HOM17 Comdty,HO,M,2017,2.5262000000000002
2016-03-07,HOM17 Comdty,HO,M,2017,2.5166999999999997
2016-03-08,HOM17 Comdty,HO,M,2017,2.4494
2016-03-09,HOM17 Comdty,HO,M,2017,2.4694
2016-03-10,HOM17 Comdty,HO,M,2017,2.4876
2016-03-11,HOM17 Comdty,HO,M,2017,2.5024
2016-03-14,HOM17 Comdty,HO,M,2017,2.5084999999999997
2016-03-15,HOM17 Comdty,HO,M,2017,2.5183
2016-03-16,HOM17 Comdty,HO,M,2017,2.4761
2016-03-17,HOM17 Comdty,HO,M,2017,2.4868
2016-03-18,HOM17 Comdty,HO,M,2017,2.4918
2016-03-21,HOM17 Comdty,HO,M,2017,2.4912
2016-03-22,HOM17 Comdty,HO,M,2017,2.509
2016-03-23,HOM17 Comdty,HO,M,2017,2.4953
2016-03-24,HOM17 Comdty,HO,M,2017,2.4768
2016-03-28,HOM17 Comdty,HO,M,2017,2.5044999999999997
2016-03-29,HOM17 Comdty,HO,M,2017,2.5124
2016-03-30,HOM17 Comdty,HO,M,2017,2.5468
2016-03-31,HOM17 Comdty,HO,M,2017,2.5218000000000003
2016-04-01,HOM17 Comdty,HO,M,2017,2.511
2016-04-04,HOM17 Comdty,HO,M,2017,2.5243
2016-04-05,HOM17 Comdty,HO,M,2017,2.4946
2016-04-06,HOM17 Comdty,HO,M,2017,2.5047
2016-04-07,HOM17 Comdty,HO,M,2017,2.4968
2016-04-08,HOM17 Comdty,HO,M,2017,2.4853
2016-04-11,HOM17 Comdty,HO,M,2017,2.4354
2016-04-12,HOM17 Comdty,HO,M,2017,2.439
2016-04-13,HOM17 Comdty,HO,M,2017,2.4042
2016-04-14,HOM17 Comdty,HO,M,2017,2.4322
2016-04-15,HOM17 Comdty,HO,M,2017,2.4228
2016-04-18,HOM17 Comdty,HO,M,2017,2.4526
2016-04-19,HOM17 Comdty,HO,M,2017,2.4446
2016-04-20,HOM17 Comdty,HO,M,2017,2.3827000000000003
2016-04-21,HOM17 Comdty,HO,M,2017,2.3741
2016-04-22,HOM17 Comdty,HO,M,2017,2.3716
2016-04-25,HOM17 Comdty,HO,M,2017,2.3362
2016-04-26,HOM17 Comdty,HO,M,2017,2.3287
2016-04-27,HOM17 Comdty,HO,M,2017,2.3419
2016-04-28,HOM17 Comdty,HO,M,2017,2.3213
2016-04-29,HOM17 Comdty,HO,M,2017,2.2873
2016-05-02,HOM17 Comdty,HO,M,2017,2.3413999999999997
2016-05-03,HOM17 Comdty,HO,M,2017,2.3011
2016-05-04,HOM17 Comdty,HO,M,2017,2.2905
2016-05-05,HOM17 Comdty,HO,M,2017,2.2654
2016-05-06,HOM17 Comdty,HO,M,2017,2.2909
2016-05-09,HOM17 Comdty,HO,M,2017,2.2819
2016-05-10,HOM17 Comdty,HO,M,2017,2.2569999999999997
2016-05-11,HOM17 Comdty,HO,M,2017,2.2298
2016-05-12,HOM17 Comdty,HO,M,2017,2.2033
2016-05-13,HOM17 Comdty,HO,M,2017,2.2489
2016-05-16,HOM17 Comdty,HO,M,2017,2.2819
2016-05-17,HOM17 Comdty,HO,M,2017,2.2559
2016-05-18,HOM17 Comdty,HO,M,2017,2.2185
2016-05-19,HOM17 Comdty,HO,M,2017,2.227
2016-05-20,HOM17 Comdty,HO,M,2017,2.2205
2016-05-23,HOM17 Comdty,HO,M,2017,2.2484
2016-05-24,HOM17 Comdty,HO,M,2017,2.3075
2016-05-25,HOM17 Comdty,HO,M,2017,2.2557
2016-05-26,HOM17 Comdty,HO,M,2017,2.2893
2016-05-27,HOM17 Comdty,HO,M,2017,2.3051
2016-05-31,HOM17 Comdty,HO,M,2017,2.316
2016-06-01,HOM17 Comdty,HO,M,2017,2.3084000000000002
2016-06-02,HOM17 Comdty,HO,M,2017,2.2481999999999998
2016-06-03,HOM17 Comdty,HO,M,2017,2.2441999999999998
2016-06-06,HOM17 Comdty,HO,M,2017,2.2209
2016-06-07,HOM17 Comdty,HO,M,2017,2.2562
2016-06-08,HOM17 Comdty,HO,M,2017,2.2995
2016-06-09,HOM17 Comdty,HO,M,2017,2.2368
2016-06-10,HOM17 Comdty,HO,M,2017,2.2107
2016-06-13,HOM17 Comdty,HO,M,2017,2.1867
2016-06-14,HOM17 Comdty,HO,M,2017,2.2259
2016-06-15,HOM17 Comdty,HO,M,2017,2.2015000000000002
2016-06-16,HOM17 Comdty,HO,M,2017,2.1965
2016-06-17,HOM17 Comdty,HO,M,2017,2.1577
2016-06-20,HOM17 Comdty,HO,M,2017,2.1713999999999998
2016-06-21,HOM17 Comdty,HO,M,2017,2.1776
2016-06-22,HOM17 Comdty,HO,M,2017,2.1805000000000003
2016-06-23,HOM17 Comdty,HO,M,2017,2.1116
2016-06-24,HOM17 Comdty,HO,M,2017,2.1283000000000003
2016-06-27,HOM17 Comdty,HO,M,2017,2.1346000000000003
2016-06-28,HOM17 Comdty,HO,M,2017,2.1517
2016-06-29,HOM17 Comdty,HO,M,2017,2.1075
2016-06-30,HOM17 Comdty,HO,M,2017,2.1052
2016-07-01,HOM17 Comdty,HO,M,2017,2.0964
2016-07-05,HOM17 Comdty,HO,M,2017,2.1277
2016-07-06,HOM17 Comdty,HO,M,2017,2.1364
2016-07-07,HOM17 Comdty,HO,M,2017,2.1483000000000003
2016-07-08,HOM17 Comdty,HO,M,2017,2.1759
2016-07-11,HOM17 Comdty,HO,M,2017,2.1039
2016-07-12,HOM17 Comdty,HO,M,2017,2.0791999999999997
2016-07-13,HOM17 Comdty,HO,M,2017,2.0872
2016-07-14,HOM17 Comdty,HO,M,2017,2.0855
2016-07-15,HOM17 Comdty,HO,M,2017,2.0675
2016-07-18,HOM17 Comdty,HO,M,2017,2.0434
2016-07-19,HOM17 Comdty,HO,M,2017,2.0405
2016-07-20,HOM17 Comdty,HO,M,2017,2.0388
2016-07-21,HOM17 Comdty,HO,M,2017,2.0181
2016-07-22,HOM17 Comdty,HO,M,2017,1.9823
2016-07-25,HOM17 Comdty,HO,M,2017,1.9768999999999999
2016-07-26,HOM17 Comdty,HO,M,2017,1.9702000000000002
2016-07-27,HOM17 Comdty,HO,M,2017,1.9469
2016-07-28,HOM17 Comdty,HO,M,2017,1.9550999999999998
2016-07-29,HOM17 Comdty,HO,M,2017,1.9011000000000002
2016-08-01,HOM17 Comdty,HO,M,2017,1.9522
2016-08-02,HOM17 Comdty,HO,M,2017,1.9638999999999998
2016-08-03,HOM17 Comdty,HO,M,2017,1.9396
2016-08-04,HOM17 Comdty,HO,M,2017,1.9121000000000001
2016-08-05,HOM17 Comdty,HO,M,2017,1.9349
2016-08-08,HOM17 Comdty,HO,M,2017,1.9295
2016-08-09,HOM17 Comdty,HO,M,2017,1.9305
2016-08-10,HOM17 Comdty,HO,M,2017,1.9477000000000002
2016-08-11,HOM17 Comdty,HO,M,2017,1.9275
2016-08-12,HOM17 Comdty,HO,M,2017,1.9469999999999998
2016-08-15,HOM17 Comdty,HO,M,2017,1.9623
2016-08-16,HOM17 Comdty,HO,M,2017,2.0039
2016-08-17,HOM17 Comdty,HO,M,2017,2.0057
2016-08-18,HOM17 Comdty,HO,M,2017,1.9434
2016-08-19,HOM17 Comdty,HO,M,2017,1.964
2016-08-22,HOM17 Comdty,HO,M,2017,1.9657
2016-08-23,HOM17 Comdty,HO,M,2017,1.9703
2016-08-24,HOM17 Comdty,HO,M,2017,1.9779
2016-08-25,HOM17 Comdty,HO,M,2017,1.9686000000000001
2016-08-26,HOM17 Comdty,HO,M,2017,1.9721000000000002
2016-08-29,HOM17 Comdty,HO,M,2017,1.9644
2016-08-30,HOM17 Comdty,HO,M,2017,1.9919
2016-08-31,HOM17 Comdty,HO,M,2017,1.9713999999999998
2016-09-01,HOM17 Comdty,HO,M,2017,1.9682
2016-09-02,HOM17 Comdty,HO,M,2017,1.9691
2016-09-06,HOM17 Comdty,HO,M,2017,2.0178
2016-09-07,HOM17 Comdty,HO,M,2017,2.0087
2016-09-08,HOM17 Comdty,HO,M,2017,2.0316
2016-09-09,HOM17 Comdty,HO,M,2017,2.0297
2016-09-12,HOM17 Comdty,HO,M,2017,1.9904
2016-09-13,HOM17 Comdty,HO,M,2017,1.9938999999999998
2016-09-14,HOM17 Comdty,HO,M,2017,2.0436
2016-09-15,HOM17 Comdty,HO,M,2017,1.9925
2016-09-16,HOM17 Comdty,HO,M,2017,2.0168
2016-09-19,HOM17 Comdty,HO,M,2017,2.0166999999999997
2016-09-20,HOM17 Comdty,HO,M,2017,1.996
2016-09-21,HOM17 Comdty,HO,M,2017,2.0298
2016-09-22,HOM17 Comdty,HO,M,2017,2.0317
2016-09-23,HOM17 Comdty,HO,M,2017,2.0338
2016-09-26,HOM17 Comdty,HO,M,2017,2.043
2016-09-27,HOM17 Comdty,HO,M,2017,2.0151
2016-09-28,HOM17 Comdty,HO,M,2017,1.9834
2016-09-29,HOM17 Comdty,HO,M,2017,1.9927000000000001
2016-09-30,HOM17 Comdty,HO,M,2017,1.9809999999999999
2016-10-03,HOM17 Comdty,HO,M,2017,2.0095
2016-10-04,HOM17 Comdty,HO,M,2017,2.0419
2016-10-05,HOM17 Comdty,HO,M,2017,2.0662000000000003
2016-10-06,HOM17 Comdty,HO,M,2017,2.053
2016-10-07,HOM17 Comdty,HO,M,2017,2.0769
2016-10-10,HOM17 Comdty,HO,M,2017,2.0321000000000002
2016-10-11,HOM17 Comdty,HO,M,2017,2.0018000000000002
2016-10-12,HOM17 Comdty,HO,M,2017,2.0296000000000003
2016-10-13,HOM17 Comdty,HO,M,2017,2.0428
2016-10-14,HOM17 Comdty,HO,M,2017,2.0833
2016-10-17,HOM17 Comdty,HO,M,2017,2.1244
2016-10-18,HOM17 Comdty,HO,M,2017,2.1037
2016-10-19,HOM17 Comdty,HO,M,2017,2.1578
2016-10-20,HOM17 Comdty,HO,M,2017,2.1629
2016-10-21,HOM17 Comdty,HO,M,2017,2.1515
2016-10-24,HOM17 Comdty,HO,M,2017,2.1797999999999997
2016-10-25,HOM17 Comdty,HO,M,2017,2.1669
2016-10-26,HOM17 Comdty,HO,M,2017,2.1873
2016-10-27,HOM17 Comdty,HO,M,2017,2.2337000000000002
2016-10-28,HOM17 Comdty,HO,M,2017,2.2168
2016-10-31,HOM17 Comdty,HO,M,2017,2.2269
2016-11-01,HOM17 Comdty,HO,M,2017,2.2346
2016-11-02,HOM17 Comdty,HO,M,2017,2.2354
2016-11-03,HOM17 Comdty,HO,M,2017,2.2647999999999997
2016-11-04,HOM17 Comdty,HO,M,2017,2.2531
2016-11-07,HOM17 Comdty,HO,M,2017,2.3138
2016-11-08,HOM17 Comdty,HO,M,2017,2.2806
2016-11-09,HOM17 Comdty,HO,M,2017,2.2934
2016-11-10,HOM17 Comdty,HO,M,2017,2.2699000000000003
2016-11-11,HOM17 Comdty,HO,M,2017,2.227
2016-11-14,HOM17 Comdty,HO,M,2017,2.2318000000000002
2016-11-15,HOM17 Comdty,HO,M,2017,2.2379
2016-11-16,HOM17 Comdty,HO,M,2017,2.2698
2016-11-17,HOM17 Comdty,HO,M,2017,2.244
2016-11-18,HOM17 Comdty,HO,M,2017,2.2319999999999998
2016-11-21,HOM17 Comdty,HO,M,2017,2.2388999999999997
2016-11-22,HOM17 Comdty,HO,M,2017,2.2422999999999997
2016-11-23,HOM17 Comdty,HO,M,2017,2.2343
2016-11-25,HOM17 Comdty,HO,M,2017,2.1633
2016-11-28,HOM17 Comdty,HO,M,2017,2.1505
2016-11-29,HOM17 Comdty,HO,M,2017,2.1357
