date,vintage,rb_jun,ho_jun,rb_dec,ho_dec,spread_bbl
2015-03-31,2015,2.9116000000000004,2.9399,2.9514,2.9915,0.4956000000000014
2015-04-01,2015,2.9126999999999996,2.9492000000000003,2.9337999999999997,2.9879000000000002,0.7391999999999932
2015-04-02,2015,2.9208999999999996,2.9585000000000004,2.9564999999999997,3.0082999999999998,0.5963999999999716
2015-04-06,2015,2.904,2.9537999999999998,2.9566000000000003,3.0106,0.17639999999999922
2015-04-07,2015,2.8964,2.9405,2.9383999999999997,2.9897000000000005,0.30240000000002265
2015-04-08,2015,2.8813999999999997,2.9095999999999997,2.9054,2.9561,0.9449999999999985
2015-04-09,2015,2.9301,2.9591000000000003,2.9503,3.0013,0.9239999999999915
2015-04-10,2015,2.9781999999999997,3.0033,2.9789999999999996,3.0339,1.2516000000000114
2015-04-13,2015,2.97,3.0014999999999996,2.9360000000000004,2.9926999999999997,1.0583999999999953
2015-04-14,2015,2.9817,3.0002999999999997,2.9441,3.0035000000000003,1.7136000000000164
2015-04-15,2015,2.9344,2.9648000000000003,2.9095999999999997,2.9688999999999997,1.2137999999999876
2015-04-16,2015,2.9065,2.9349000000000003,2.9074,2.9625,1.121399999999979
2015-04-17,2015,2.9383,2.9666,2.9638999999999998,3.0205,1.188600000000009
2015-04-20,2015,2.8894,2.9067000000000003,2.907,2.9661,1.7555999999999932
2015-04-21,2015,2.9057,2.9155,2.9029000000000003,2.9663,2.251199999999976
2015-04-22,2015,2.8856,2.8998000000000004,2.8824,2.9528,2.3603999999999825
2015-04-23,2015,2.9288,2.9498,2.9227999999999996,2.9992,2.326800000000005
2015-04-24,2015,2.9389,2.9745999999999997,2.9454000000000002,3.0286,1.9949999999999948
2015-04-27,2015,2.948,2.9832,2.9495,3.0276,1.8017999999999974
2015-04-28,2015,2.9006,2.9482999999999997,2.9235,3.0060000000000002,1.461600000000007
2015-04-29,2015,2.9019,2.935,2.9137,2.9913,1.86899999999999
2015-04-30,2015,2.9085,2.9265,2.8885,2.9692000000000003,2.6334000000000177
2015-05-01,2015,2.9932,2.9831,2.9587,3.0261,3.2550000000000052
2015-05-04,2015,2.9968,2.9912,2.9387,3.016,3.481799999999999
2015-05-05,2015,2.9920999999999998,2.9714,2.9255,3.0029000000000003,4.120200000000003
2015-05-06,2015,3.0136000000000003,2.9939999999999998,2.9452999999999996,3.0269999999999997,4.254600000000026
2015-05-07,2015,2.9577999999999998,2.9314,2.8924000000000003,2.9626,4.057199999999982
2015-05-08,2015,2.9032999999999998,2.8769,2.8333,2.9063999999999997,4.178999999999978
2015-05-11,2015,2.853,2.8306999999999998,2.7724,2.8531,4.3260000000000085
2015-05-12,2015,2.8404000000000003,2.8417000000000003,2.7733999999999996,2.8592,3.54900000000001
2015-05-13,2015,2.8244,2.841,2.758,2.8402999999999996,2.7593999999999665
2015-05-14,2015,2.8550999999999997,2.8644,2.7752,2.8608,3.204599999999992
2015-05-15,2015,2.8072000000000004,2.7944,2.7149,2.802,4.1958000000000135
2015-05-18,2015,2.7981,2.7932,2.7286,2.8143000000000002,3.8051999999999913
2015-05-19,2015,2.7879,2.7858,2.7157999999999998,2.8059,3.8724000000000025
2015-05-20,2015,2.7920999999999996,2.7698,2.708,2.7835,4.107599999999977
2015-05-21,2015,2.772,2.7412,2.693,2.7644,4.2923999999999936
2015-05-22,2015,2.7325,2.7226999999999997,2.6663,2.7467,3.7884000000000118
2015-05-26,2015,2.7182,2.7351,2.6608,2.7513,3.0911999999999953
2015-05-27,2015,2.7708999999999997,2.7758,2.7024,2.79,3.4734
2015-05-28,2015,2.7991,2.7962000000000002,2.7247000000000003,2.8070999999999997,3.582599999999969
2015-05-29,2015,2.8041,2.8031,2.7507,2.8262,3.212999999999991
2015-06-01,2016,2.8823000000000003,2.8539,2.6599,2.9082999999999997,11.625600000000006
2015-06-02,2016,2.8472000000000004,2.8202999999999996,2.6238,2.8707,11.49960000000002
2015-06-03,2016,2.863,2.8441,2.6660000000000004,2.923,11.587799999999984
2015-06-04,2016,2.8870999999999998,2.8666,2.6683,2.9341000000000004,12.02460000000001
2015-06-05,2016,2.8456,2.8254,2.636,2.9044,12.12119999999999
2015-06-08,2016,2.8164999999999996,2.8371,2.6212999999999997,2.9044,11.024999999999988
2015-06-09,2016,2.812,2.8308,2.5787,2.8617000000000004,11.09640000000001
2015-06-10,2016,2.7544,2.7837,2.537,2.8173000000000004,10.542000000000014
2015-06-11,2016,2.7557,2.7847000000000004,2.5162,2.7936,10.43279999999999
2015-06-12,2016,2.7162,2.7469,2.4736000000000002,2.7552,10.537799999999987
2015-06-15,2016,2.7327,2.7497000000000003,2.4877000000000002,2.7617000000000003,10.793999999999986
2015-06-16,2016,2.7156000000000002,2.7212,2.459,2.7226,10.836
2015-06-17,2016,2.7445,2.7638,2.4819999999999998,2.7502999999999997,10.458000000000006
2015-06-18,2016,2.7739,2.7872000000000003,2.5219,2.7809,10.319399999999973
2015-06-19,2016,2.7963,2.8149,2.5503,2.8094,10.100999999999997
2015-06-22,2016,2.7554000000000003,2.7758,2.5157,2.7678,9.731400000000018
2015-06-23,2016,2.7220999999999997,2.7391,2.4565,2.7089,9.886799999999974
2015-06-24,2016,2.6847000000000003,2.7043,2.4153000000000002,2.6718,9.949800000000014
2015-06-25,2016,2.6817,2.7015,2.4162,2.6612,9.458400000000022
2015-06-26,2016,2.6522,2.6812,2.3754,2.6222000000000003,9.147600000000018
2015-06-29,2016,2.6424000000000003,2.6756,2.3506,2.6052,9.298800000000002
2015-06-30,2016,2.6214,2.6686,2.3527,2.5995999999999997,8.387399999999982
2015-07-01,2016,2.6146,2.6743,2.3596,2.615,8.2194
2015-07-02,2016,2.6014,2.6616000000000004,2.3266999999999998,2.5811,8.156399999999998
2015-07-06,2016,2.5987999999999998,2.6597000000000004,2.334,2.5831,7.904399999999969
2015-07-07,2016,2.5839,2.6492,2.3121,2.5579,7.580999999999995
2015-07-08,2016,2.6162,2.6765,2.3409999999999997,2.5782,7.429800000000012
2015-07-09,2016,2.653,2.6910000000000003,2.3718,2.6081,8.328599999999987
2015-07-10,2016,2.6343,2.6683999999999997,2.3442,2.5721,8.139600000000017
2015-07-13,2016,2.6393,2.6803,2.3733,2.5970999999999997,7.677599999999994
2015-07-14,2016,2.6512000000000002,2.6938999999999997,2.3782,2.5975,7.417200000000022
2015-07-15,2016,2.6771,2.7105,2.3933,2.617,7.992599999999987
2015-07-16,2016,2.6837,2.7127,2.3936,2.6192,8.257200000000005
2015-07-17,2016,2.6963,2.7322,2.3929,2.637,8.744399999999988
2015-07-20,2016,2.6661,2.6874000000000002,2.3615,2.5991000000000004,9.084600000000016
2015-07-21,2016,2.7220999999999997,2.7081999999999997,2.3842,2.6166,10.344600000000007
2015-07-22,2016,2.7510000000000003,2.7385,2.4078,2.6445999999999996,10.470599999999994
2015-07-23,2016,2.7368,2.7365,2.394,2.638,10.260599999999998
2015-07-24,2016,2.6485000000000003,2.6617,2.3278,2.577,9.91200000000001
2015-07-27,2016,2.6598,2.6702999999999997,2.3425,2.5839999999999996,9.702000000000012
2015-07-28,2016,2.7331,2.714,2.3928,2.6185,10.281600000000005
2015-07-29,2016,2.7541,2.742,2.4066,2.6397000000000004,10.298400000000022
2015-07-30,2016,2.7531,2.7445999999999997,2.4183000000000003,2.6519,10.16819999999999
2015-07-31,2016,2.7657,2.7612,2.4532,2.6751,9.508799999999997
2015-08-03,2016,2.7277,2.7432999999999996,2.4228,2.6456999999999997,8.706600000000002
2015-08-04,2016,2.7325,2.7331,2.4147,2.6296,9.000600000000006
2015-08-05,2016,2.6905,2.7114,2.3746,2.5981,8.509200000000014
2015-08-06,2016,2.6789,2.6917,2.3736,2.5911,8.597399999999995
2015-08-07,2016,2.6987,2.7182,2.3989,2.6244,8.652000000000017
2015-08-10,2016,2.6938999999999997,2.7176,2.3902,2.6212,8.706599999999984
2015-08-11,2016,2.737,2.7552999999999996,2.4251,2.6599,9.093000000000014
2015-08-12,2016,2.7142,2.7462,2.4155,2.6562,8.765399999999996
2015-08-13,2016,2.7302999999999997,2.7569999999999997,2.4344,2.6667,8.635200000000001
2015-08-14,2016,2.7629,2.7813999999999997,2.4566,2.69,9.025800000000022
2015-08-17,2016,2.7308999999999997,2.7367000000000004,2.4254,2.6589,9.563399999999982
2015-08-18,2016,2.7344999999999997,2.7256,2.4155,2.6449000000000003,10.008599999999989
2015-08-19,2016,2.7676,2.7543,2.4431,2.6762,10.348799999999997
2015-08-20,2016,2.7781000000000002,2.7651,2.4433000000000002,2.6766,10.344600000000007
2015-08-21,2016,2.7992000000000004,2.7777,2.4912,2.7152,10.31100000000001
2015-08-24,2016,2.7774,2.7628,2.4795,2.7125,10.399200000000011
2015-08-25,2016,2.8148,2.7922000000000002,2.522,2.7527,10.638599999999993
2015-08-26,2016,2.7854,2.7643,2.5051,2.7384,10.6848
2015-08-27,2016,2.84,2.8125999999999998,2.5534,2.7876999999999996,10.991399999999992
2015-08-28,2016,2.8893,2.8531,2.6005000000000003,2.8391,11.541599999999997
2015-08-31,2016,2.8588,2.8435,2.5913999999999997,2.8364,10.932599999999999
2015-09-01,2016,2.8294,2.8149,2.5591999999999997,2.8072000000000004,11.025000000000027
2015-09-02,2016,2.8182,2.8075,2.5509,2.7952,10.709999999999996
2015-09-03,2016,2.8135000000000003,2.7768,2.5286,2.7581,11.180400000000018
2015-09-04,2016,2.8318,2.803,2.5497,2.7818,10.957799999999995
2015-09-08,2016,2.7727,2.7624,2.5027,2.7336,10.130400000000003
2015-09-09,2016,2.7729000000000004,2.7451,2.4844999999999997,2.7148000000000003,10.840200000000046
2015-09-10,2016,2.7885000000000004,2.7574,2.5091,2.7424,11.104800000000008
2015-09-11,2016,2.8451999999999997,2.7883999999999998,2.549,2.78,12.087599999999993
2015-09-14,2016,2.8341000000000003,2.7786,2.5322,2.7613,11.953200000000008
2015-09-15,2016,2.8327999999999998,2.7683,2.5295,2.7476,11.86919999999998
2015-09-16,2016,2.8221,2.7614,2.5380000000000003,2.7569,11.743199999999975
2015-09-17,2016,2.8097000000000003,2.7522,2.5456,2.7492,10.966200000000015
2015-09-18,2016,2.81,2.7552999999999996,2.5313,2.7366,10.920000000000028
2015-09-21,2016,2.8592,2.7756,2.5718,2.7638,11.575199999999993
2015-09-22,2016,2.8468,2.7544,2.5487,2.7453,12.137999999999987
2015-09-23,2016,2.8794,2.7806,2.5636,2.7584,12.331199999999985
2015-09-24,2016,2.8689,2.7843,2.5477000000000003,2.7519,12.12959999999999
2015-09-25,2016,2.8735000000000004,2.7746,2.5332,2.7306,12.444600000000019
2015-09-28,2016,2.8827999999999996,2.795,2.5428,2.7449,12.175799999999974
2015-09-29,2016,2.9036,2.8197,2.5685000000000002,2.7773000000000003,12.293399999999998
2015-09-30,2016,2.8468,2.7708,2.5188,2.7220999999999997,11.730599999999985
2015-10-01,2016,2.7961,2.7287,2.4697,2.6713999999999998,11.302199999999996
2015-10-02,2016,2.7843,2.7260000000000004,2.464,2.6737,11.255999999999991
2015-10-05,2016,2.793,2.7193,2.439,2.6467,11.818800000000003
2015-10-06,2016,2.8473,2.7489999999999997,2.4844999999999997,2.678,12.25560000000003
2015-10-07,2016,2.8166,2.7445999999999997,2.474,2.6722,11.34840000000002
2015-10-08,2016,2.8629000000000002,2.7883,2.5162999999999998,2.716,11.520600000000027
2015-10-09,2016,2.8703,2.7829,2.5212,2.7175,11.915399999999984
2015-10-12,2016,2.8782,2.7811000000000003,2.5561000000000003,2.736,11.633999999999986
2015-10-13,2016,2.8528,2.7399,2.5151,2.6943,12.2682
2015-10-14,2016,2.8445,2.7439,2.5276,2.7077999999999998,11.793599999999987
2015-10-15,2016,2.8498,2.75,2.5413,2.7242,11.873400000000007
2015-10-16,2016,2.8758999999999997,2.7698,2.573,2.7588999999999997,12.263999999999974
2015-10-19,2016,2.8617000000000004,2.7464,2.5468,2.7356,12.772200000000002
2015-10-20,2016,2.8327999999999998,2.7037999999999998,2.5147999999999997,2.7034,13.339200000000005
2015-10-21,2016,2.8209,2.6955,2.4988,2.6799,12.87299999999999
2015-10-22,2016,2.8303,2.7142,2.5209,2.6969,12.268199999999982
2015-10-23,2016,2.8398000000000003,2.7177,2.5179,2.6961,12.612600000000018
2015-10-26,2016,2.8637,2.7616,2.5837,2.7615,11.7558
2015-10-27,2016,2.7912,2.7035,2.515,2.6971,11.331599999999984
2015-10-28,2016,2.7451999999999996,2.681,2.483,2.6742000000000004,10.726799999999994
2015-10-29,2016,2.7876,2.7157999999999998,2.5014,2.696,11.188800000000018
2015-10-30,2016,2.8051,2.7405,2.5375,2.7285000000000004,10.735200000000011
2015-11-02,2016,2.8191,2.7486,2.532,2.7218999999999998,10.93679999999999
2015-11-03,2016,2.8266000000000004,2.7302999999999997,2.5173,2.7014,11.776800000000026
2015-11-04,2016,2.82,2.7258999999999998,2.5279,2.7018,11.25600000000001
2015-11-05,2016,2.827,2.7377999999999996,2.5450999999999997,2.7116000000000002,10.739400000000039
2015-11-06,2016,2.8181,2.7237999999999998,2.5251,2.6879000000000004,10.798200000000014
2015-11-09,2016,2.8118,2.713,2.4886,2.6586000000000003,11.289600000000007
2015-11-10,2016,2.7931,2.6947,2.4727,2.64,11.159399999999993
2015-11-11,2016,2.8632999999999997,2.7554000000000003,2.5215,2.6898,11.600399999999972
2015-11-12,2016,2.8983,2.7769,2.5366,2.7102,12.389999999999997
2015-11-13,2016,2.9227999999999996,2.8035,2.5476,2.7247000000000003,12.448799999999991
2015-11-16,2016,2.9010000000000002,2.7724,2.5345,2.7048,12.553800000000006
2015-11-17,2016,2.8977999999999997,2.7725999999999997,2.5286,2.6995999999999998,12.440399999999991
2015-11-18,2016,2.9249,2.8146,2.5718,2.7385,11.634000000000006
2015-11-19,2016,2.935,2.8216,2.5506,2.7262,12.137999999999987
2015-11-20,2016,2.8988,2.8092,2.5408,2.7225,11.394600000000004
2015-11-23,2016,2.8649,2.7714999999999996,2.5187,2.7064,11.806200000000015
2015-11-24,2016,2.8641,2.7527,2.5075,2.6902,12.35220000000001
2015-11-25,2016,2.8631,2.7595,2.5269999999999997,2.7123000000000004,12.133800000000035
2015-11-27,2016,2.8886000000000003,2.7761,2.5555000000000003,2.7398000000000002,12.465600000000007
2015-11-30,2016,2.8918,2.7758,2.5707,2.7420999999999998,12.070799999999995
2015-12-01,2016,2.8657999999999997,2.772,2.5456,2.7233,11.403000000000002
2015-12-02,2016,2.8941000000000003,2.8139999999999996,2.5887000000000002,2.765,10.768800000000027
2015-12-03,2016,2.9363,2.8373000000000004,2.6035000000000004,2.7825,11.675999999999982
2015-12-04,2016,2.8851,2.8018,2.5512,2.7411000000000003,11.474400000000005
2015-12-07,2016,2.9370999999999996,2.8464,2.6315,2.8193,11.696999999999989
2015-12-08,2016,2.9764999999999997,2.8889,2.6660000000000004,2.8525,11.512199999999972
2015-12-09,2016,3.0488,2.9555000000000002,2.7472000000000003,2.9257,11.415599999999973
2015-12-10,2016,2.9665,2.883,2.6706,2.8583,11.390399999999996
2015-12-11,2016,2.9832,2.8988,2.7096,2.8939999999999997,11.289599999999988
2015-12-14,2016,2.9286000000000003,2.8608,2.6874000000000002,2.8708,10.550400000000014
2015-12-15,2016,2.9133,2.8213999999999997,2.6364,2.8139999999999996,11.318999999999994
2015-12-16,2016,2.855,2.7798000000000003,2.5907999999999998,2.7681,10.604999999999997
2015-12-17,2016,2.8051,2.7508999999999997,2.5478,2.7381,10.269000000000016
2015-12-18,2016,2.8269,2.7595,2.5561000000000003,2.7443,10.735199999999992
2015-12-21,2016,2.8166,2.7697000000000003,2.5631,2.7601,10.2438
2015-12-22,2016,2.8622,2.7898,2.5989,2.7845999999999997,10.84019999999999
2015-12-23,2016,2.8698,2.8095,2.6096,2.7933999999999997,10.252199999999998
2015-12-24,2016,2.8824,2.804,2.6113999999999997,2.786,10.626000000000023
2015-12-28,2016,2.8939999999999997,2.7998000000000003,2.6235000000000004,2.7942,11.125799999999959
2015-12-29,2016,2.9089,2.8044,2.597,2.7721,11.743200000000012
2015-12-30,2016,2.8401,2.7384,2.5141,2.6919999999999997,11.743199999999995
2015-12-31,2016,2.8743,2.7661000000000002,2.5443000000000002,2.7293000000000003,12.314399999999987
2016-01-04,2016,2.8822,2.7584,2.5477000000000003,2.7224,12.53699999999999
2016-01-05,2016,2.8344,2.7034,2.4987,2.6763,12.961200000000009
2016-01-06,2016,2.8070999999999997,2.6722,2.4581,2.6416000000000004,13.372800000000002
2016-01-07,2016,2.7825,2.6489999999999996,2.4295,2.6166,13.465200000000028
2016-01-08,2016,2.7607999999999997,2.6442,2.4267,2.6199,13.011599999999984
2016-01-11,2016,2.7744999999999997,2.6315,2.412,2.5976999999999997,13.805399999999981
2016-01-12,2016,2.8486000000000002,2.7034,2.4711000000000003,2.6711,14.498400000000007
2016-01-13,2016,2.8185000000000002,2.6969,2.4441,2.6492,13.72140000000001
2016-01-14,2016,2.8354000000000004,2.7281,2.4928,2.7006,13.234200000000026
2016-01-15,2016,2.8262,2.7321,2.5129,2.7105,12.251400000000004
2016-01-19,2016,2.7733,2.6892,2.4707,2.6704000000000003,11.919600000000012
2016-01-20,2016,2.7498,2.6712000000000002,2.4487,2.6464999999999996,11.60879999999997
2016-01-21,2016,2.7069,2.6571,2.4361,2.64,10.65540000000001
2016-01-22,2016,2.6997000000000004,2.6438,2.4374000000000002,2.642,10.940999999999999
2016-01-25,2016,2.7289999999999996,2.6719999999999997,2.4581,2.6655,11.104800000000008
2016-01-26,2016,2.7258999999999998,2.675,2.4659999999999997,2.6713,10.760400000000008
2016-01-27,2016,2.7349,2.6900999999999997,2.4525,2.67,11.016600000000007
2016-01-28,2016,2.7247000000000003,2.6751,2.4388,2.6572000000000005,11.256000000000029
2016-01-29,2016,2.6779,2.6395,2.3936,2.6156,10.936800000000009
2016-02-01,2016,2.6812,2.6408,2.4044,2.6327,11.285399999999997
2016-02-02,2016,2.6814,2.6364,2.4062,2.6351999999999998,11.507999999999981
2016-02-03,2016,2.6538999999999997,2.6224000000000003,2.3939,2.6235000000000004,10.966199999999995
2016-02-04,2016,2.6455,2.603,2.3785,2.5968,10.953600000000005
2016-02-05,2016,2.5944,2.5585,2.3324000000000003,2.5457,10.466399999999986
2016-02-08,2016,2.5860000000000003,2.553,2.3303,2.5484999999999998,10.550400000000014
2016-02-09,2016,2.6061,2.5586,2.3385,2.5585,11.235000000000003
2016-02-10,2016,2.5396,2.5221,2.2933000000000003,2.5199000000000003,10.252199999999998
2016-02-11,2016,2.4932,2.4927,2.2713,2.5006,9.65159999999998
2016-02-12,2016,2.5115,2.5309,2.309,2.5469999999999997,9.181199999999977
2016-02-16,2016,2.5484,2.5663,2.3312,2.5727999999999995,9.39539999999998
2016-02-17,2016,2.5236,2.5469999999999997,2.3045,2.5540000000000003,9.496200000000027
2016-02-18,2016,2.5084999999999997,2.5231,2.2704,2.5078,9.357599999999994
2016-02-19,2016,2.556,2.5724,2.3322,2.5555000000000003,8.689800000000023
2016-02-22,2016,2.5354,2.5377,2.2925999999999997,2.5111000000000003,9.080400000000026
2016-02-23,2016,2.5397,2.5284,2.2837,2.5015,9.622199999999994
2016-02-24,2016,2.596,2.5731,2.3350999999999997,2.5484999999999998,9.924599999999998
2016-02-25,2016,2.6363,2.5973,2.3588,2.5745999999999998,10.701599999999978
2016-02-26,2016,2.6554,2.5935,2.3613,2.574,11.533199999999997
2016-02-29,2016,2.6618,2.5978,2.3733,2.5857,11.60880000000001
2016-03-01,2016,2.6548000000000003,2.5937,2.3494,2.5694,11.806199999999997
2016-03-02,2016,2.6606,2.5848,2.3103,2.524,12.159000000000013
2016-03-03,2016,2.6411000000000002,2.5652999999999997,2.2913,2.5088999999999997,12.322800000000004
2016-03-04,2016,2.6782999999999997,2.5982,2.3511,2.5604,12.154799999999986
2016-03-07,2016,2.6725,2.5882,2.3424,2.5587999999999997,12.629399999999979
2016-03-08,2016,2.64,2.5554,2.3026,2.5135,12.411000000000005
2016-03-09,2016,2.6587,2.5838,2.3299000000000003,2.5403000000000002,11.982599999999994
2016-03-10,2016,2.6830000000000003,2.6075999999999997,2.3531999999999997,2.571,12.314400000000042
2016-03-11,2016,2.6897,2.628,2.3693,2.593,11.986800000000004
2016-03-14,2016,2.6862,2.6343,2.3519,2.5847,11.957399999999998
2016-03-15,2016,2.6897,2.6277999999999997,2.3513,2.5846,12.398400000000015
2016-03-16,2016,2.6438,2.5799000000000003,2.315,2.5499,12.549599999999998
2016-03-18,2016,2.6998,2.6207,2.3502,2.5650999999999997,12.348000000000003
2016-03-21,2016,2.7302999999999997,2.6526,2.3758,2.5899,12.255599999999994
2016-03-22,2016,2.7555,2.6652,2.3752,2.5937,12.969600000000007
2016-03-23,2016,2.7805,2.6925,2.3805,2.5936000000000003,12.646200000000015
2016-03-24,2016,2.7832999999999997,2.6866000000000003,2.3775,2.5825,12.671399999999975
2016-03-28,2016,2.7592000000000003,2.6854,2.3878,2.6054000000000004,12.238800000000033
2016-03-29,2016,2.7782999999999998,2.6918,2.3889,2.6008,12.53279999999998
2016-03-30,2016,2.7708999999999997,2.7024,2.407,2.6308,12.27659999999998
2016-03-31,2016,2.7368,2.6668000000000003,2.3801,2.6069999999999998,12.469799999999978
2016-04-01,2016,2.7483,2.6557,2.3834999999999997,2.602,13.066200000000006
2016-04-04,2016,2.7632,2.6555,2.3951,2.6061,13.385400000000008
2016-04-05,2016,2.701,2.6071,2.3566,2.5652999999999997,12.7092
2016-04-06,2016,2.722,2.6483,2.3731999999999998,2.5915,12.26400000000001
2016-04-07,2016,2.6974,2.6419,2.3629,2.5763,11.293799999999997
2016-04-08,2016,2.6792000000000002,2.6321,2.3557,2.5709,11.016600000000007
2016-04-11,2016,2.6075999999999997,2.5776,2.3,2.5165,10.353000000000007
2016-04-12,2016,2.5995999999999997,2.5657,2.3034,2.5195,10.499999999999982
2016-04-13,2016,2.5827,2.5496,2.2782,2.4898,10.277399999999997
2016-04-14,2016,2.6187,2.5625,2.3076,2.5139,11.025000000000007
2016-04-15,2016,2.6113,2.5624000000000002,2.3128,2.5074,10.226999999999983
2016-04-18,2016,2.6341,2.5761000000000003,2.3542,2.5417,10.310999999999993
2016-04-19,2016,2.582,2.5366999999999997,2.3291,2.5178,9.828
2016-04-20,2016,2.53,2.4825,2.2813999999999997,2.4656000000000002,9.731400000000018
2016-04-21,2016,2.5229,2.4813,2.2656,2.4519,9.5718
2016-04-22,2016,2.4798,2.4591,2.2383,2.4308,8.954400000000003
2016-04-25,2016,2.4384,2.4282,2.1936,2.3967,8.958600000000011
2016-04-26,2016,2.4276,2.415,2.1694999999999998,2.3743,9.1308
2016-04-27,2016,2.4374000000000002,2.4169,2.17,2.3699,9.256800000000005
2016-04-28,2016,2.405,2.3973,2.15,2.3519,8.8032
2016-04-29,2016,2.3361,2.3611,2.1084,2.3179,7.748999999999995
2016-05-02,2016,2.3516,2.386,2.1591,2.366,7.244999999999995
2016-05-03,2016,2.3252,2.354,2.1294999999999997,2.3372,7.513800000000021
2016-05-04,2016,2.3185,2.336,2.1208,2.3261000000000003,7.887600000000008
2016-05-05,2016,2.2896,2.3262,2.0934,2.3082,7.484399999999996
2016-05-06,2016,2.3369999999999997,2.3472999999999997,2.1430000000000002,2.3405,7.862399999999992
2016-05-09,2016,2.3212,2.3394999999999997,2.141,2.3369,7.459200000000018
2016-05-10,2016,2.3541,2.3323,2.1345,2.3164,8.555399999999981
2016-05-11,2016,2.351,2.3106,2.1180000000000003,2.2969999999999997,9.214799999999974
2016-05-12,2016,2.3680000000000003,2.3041,2.0968,2.2739,10.122000000000003
2016-05-13,2016,2.3931999999999998,2.3418,2.1272,2.3091,9.798599999999976
2016-05-16,2016,2.4373,2.3805,2.1715,2.3531999999999997,10.016999999999989
2016-05-17,2016,2.4136,2.37,2.1611000000000002,2.3363,9.189599999999995
2016-05-18,2016,2.3802000000000003,2.3304,2.1385,2.3058,9.118200000000012
2016-05-19,2016,2.3934,2.3472,2.1462,2.3148,9.021600000000014
2016-05-20,2016,2.3733,2.3534,2.1378,2.3091999999999997,8.034599999999983
2016-05-23,2016,2.3669,2.3632,2.1631,2.3382,7.509599999999994
2016-05-24,2016,2.4130000000000003,2.4078,2.2072,2.3911000000000002,7.94220000000003
2016-05-25,2016,2.3959,2.3845,2.1649000000000003,2.3557,8.492399999999996
2016-05-26,2016,2.439,2.3912,2.1758,2.3744,10.348799999999997
2016-05-27,2016,2.43,2.3959,2.1883,2.3807,9.513000000000005
2016-05-31,2016,2.4386,2.4125,2.2048,2.4004,9.311399999999992
2016-06-01,2017,2.3987,2.3084000000000002,2.1709,2.3552,11.53319999999998
2016-06-02,2017,2.3418,2.2481999999999998,2.0888,2.2774,11.852400000000019
2016-06-03,2017,2.3117,2.2441999999999998,2.1134,2.2984999999999998,10.609200000000007
2016-06-06,2017,2.2799,2.2209,2.0876,2.2691,10.100999999999997
2016-06-07,2017,2.3308,2.2562,2.1212,2.3022,10.735199999999992
2016-06-08,2017,2.3996,2.2995,2.1754,2.3565,11.810400000000005
2016-06-09,2017,2.3544,2.2368,2.103,2.2781000000000002,12.293399999999998
2016-06-10,2017,2.3245,2.2107,2.0747999999999998,2.2476,12.037199999999999
2016-06-13,2017,2.2908,2.1867,2.0450999999999997,2.2203999999999997,11.734799999999995
2016-06-14,2017,2.3316,2.2259,2.0909,2.2725,12.066599999999987
2016-06-15,2017,2.3231,2.2015000000000002,2.0801,2.2542,12.419400000000003
2016-06-16,2017,2.3139,2.1965,2.0644,2.2493,12.696599999999991
2016-06-17,2017,2.267,2.1577,2.0259,2.2127,12.436199999999982
2016-06-20,2017,2.2775,2.1713999999999998,2.0354,2.2141,11.961600000000008
2016-06-21,2017,2.2619,2.1776,2.0357,2.2243,11.461799999999997
2016-06-22,2017,2.2802000000000002,2.1805000000000003,2.0476,2.2273,11.734799999999995
2016-06-23,2017,2.2329,2.1116,1.9679,2.1390000000000002,12.2808
2016-06-24,2017,2.2644,2.1283000000000003,1.9806,2.1449000000000003,12.616800000000008
2016-06-27,2017,2.2632,2.1346000000000003,1.9875999999999998,2.1577,12.545399999999999
2016-06-28,2017,2.2852,2.1517,1.9945,2.1687,12.923400000000004
2016-06-29,2017,2.2338999999999998,2.1075,1.9358000000000002,2.1125,12.730199999999979
2016-06-30,2017,2.2257,2.1052,1.9338,2.1064,12.310199999999988
2016-07-01,2017,2.2188,2.0964,1.9237,2.0906000000000002,12.150600000000004
2016-07-05,2017,2.2273,2.1277,1.9582,2.1282,11.323200000000012
2016-07-06,2017,2.2374,2.1364,1.9766,2.1468000000000003,11.390400000000014
2016-07-07,2017,2.2394,2.1483000000000003,1.9891999999999999,2.1572999999999998,10.886399999999977
2016-07-08,2017,2.2877,2.1759,2.0326,2.2009,11.7642
2016-07-11,2017,2.2174,2.1039,1.9463,2.1064,11.491200000000003
2016-07-12,2017,2.1828,2.0791999999999997,1.9308,2.0925,11.142599999999995
2016-07-13,2017,2.1733000000000002,2.0872,1.9428999999999998,2.1061,10.470600000000012
2016-07-14,2017,2.1721,2.0855,1.9319,2.1,10.697399999999996
2016-07-15,2017,2.1465,2.0675,1.8975,2.0718,10.638600000000013
2016-07-18,2017,2.1253,2.0434,1.9088999999999998,2.0731,10.336200000000018
2016-07-19,2017,2.1181,2.0405,1.9113,2.0774,10.235399999999991
2016-07-20,2017,2.1274,2.0388,1.9041,2.0673,10.575600000000001
2016-07-21,2017,2.1333,2.0181,1.8866999999999998,2.0546,11.890200000000025
2016-07-22,2017,2.0876,1.9823,1.8508000000000002,2.0205,11.550000000000006
2016-07-25,2017,2.0934,1.9768999999999999,1.8406,2.0147999999999997,12.209399999999988
