date,vintage,rb_jun,ho_jun,rb_dec,ho_dec,crack_jun_bbl,crack_dec_bbl,spread_bbl,spread_gal,expiry_date,cal_days_to_expiry,tdays_to_expiry,tday_index,is_current
2014-09-25,2015,2.9807,2.8966000000000003,2.9119,2.9979,3.5321999999999933,-3.611999999999994,7.144199999999987,0.1700999999999997,2015-05-29,246,169,81,False
2014-09-26,2015,2.9745999999999997,2.8810000000000002,2.8962,2.9814,3.9311999999999774,-3.5783999999999976,7.509599999999975,0.1787999999999994,2015-05-29,245,168,82,False
2014-09-29,2015,2.9751999999999996,2.8836,2.888,2.9703,3.8471999999999866,-3.4566000000000017,7.303799999999988,0.17389999999999972,2015-05-29,242,167,83,False
2014-09-30,2015,2.9635000000000002,2.8767,2.8942,2.9758999999999998,3.645600000000009,-3.431399999999986,7.076999999999995,0.16849999999999987,2015-05-29,241,166,84,False
2014-10-01,2015,2.9862,2.8889,2.8991000000000002,2.9772000000000003,4.086600000000007,-3.2802000000000024,7.366800000000009,0.17540000000000022,2015-05-29,240,165,85,False
2014-10-02,2015,2.9779,2.889,2.8975,2.9699,3.7338000000000084,-3.040800000000001,6.774600000000009,0.16130000000000022,2015-05-29,239,164,86,False
2014-10-03,2015,3.0041,2.9129,2.9309,2.9999000000000002,3.830400000000007,-2.8980000000000166,6.728400000000024,0.16020000000000056,2015-05-29,238,163,87,False
2014-10-06,2015,2.9966000000000004,2.9144,2.9164,2.985,3.4524000000000115,-2.8811999999999998,6.333600000000011,0.15080000000000027,2015-05-29,235,162,88,False
2014-10-07,2015,3.0458,2.9497000000000004,2.9703,3.0345999999999997,4.036199999999975,-2.7005999999999917,6.736799999999967,0.1603999999999992,2015-05-29,234,161,89,False
2014-10-08,2015,3.0854000000000004,2.9637000000000002,2.9795,3.0332,5.111400000000006,-2.2554000000000034,7.366800000000009,0.17540000000000022,2015-05-29,233,160,90,False
2014-10-09,2015,3.0277999999999996,2.927,2.9139999999999997,2.9786,4.233599999999981,-2.7132000000000183,6.9468,0.1654,2015-05-29,232,159,91,False
2014-10-10,2015,3.0227,2.9305000000000003,2.8958,2.9662,3.872399999999984,-2.95680000000001,6.829199999999994,0.16259999999999986,2015-05-29,231,158,92,False
2014-10-13,2015,3.0159,2.9227999999999996,2.9087,2.9886,3.9102000000000077,-3.355799999999994,7.266000000000002,0.17300000000000004,2015-05-29,228,157,93,False
2014-10-14,2015,3.0262000000000002,2.9144,2.9007,2.9706,4.695600000000005,-2.935800000000003,7.631400000000008,0.1817000000000002,2015-05-29,227,156,94,False
2014-10-15,2015,3.0347000000000004,2.9235,2.9126999999999996,2.9934,4.670400000000008,-3.389400000000009,8.059800000000017,0.1919000000000004,2015-05-29,226,155,95,False
2014-10-16,2015,3.0887000000000002,2.9791000000000003,2.9581999999999997,3.0351999999999997,4.603199999999997,-3.233999999999998,7.837199999999995,0.18659999999999988,2015-05-29,225,154,96,False
2014-10-17,2015,3.0707,2.9718999999999998,2.9386,3.0178,4.149600000000009,-3.326399999999988,7.475999999999997,0.17799999999999994,2015-05-29,224,153,97,False
2014-10-20,2015,3.0649,2.9555000000000002,2.9145999999999996,2.9922000000000004,4.5947999999999976,-3.2592000000000327,7.85400000000003,0.18700000000000072,2015-05-29,221,152,98,False
2014-10-21,2015,3.1088999999999998,2.9832,2.9457999999999998,3.0114,5.279399999999987,-2.7552000000000136,8.034600000000001,0.19130000000000003,2015-05-29,220,151,99,False
2014-10-22,2015,3.0787999999999998,2.9716000000000005,2.9261,2.9945999999999997,4.50239999999997,-2.876999999999991,7.379399999999961,0.17569999999999908,2015-05-29,219,150,100,False
2014-10-23,2015,3.0978,2.9843,2.9358,3.0044,4.766999999999988,-2.8811999999999998,7.648199999999988,0.1820999999999997,2015-05-29,218,149,101,False
2014-10-24,2015,3.1108,2.9872,2.9267000000000003,2.9857,5.191199999999988,-2.477999999999988,7.669199999999976,0.18259999999999943,2015-05-29,217,148,102,False
2014-10-27,2015,3.1155,2.9914,2.9414,2.9962999999999997,5.212199999999995,-2.305799999999998,7.517999999999993,0.17899999999999983,2015-05-29,214,147,103,False
2014-10-28,2015,3.1039,2.9682,2.9299,2.9783999999999997,5.699399999999997,-2.03699999999999,7.736399999999987,0.1841999999999997,2015-05-29,213,146,104,False
2014-10-29,2015,3.1014,2.9805,2.9352,2.9906,5.077799999999991,-2.326800000000005,7.404599999999996,0.1762999999999999,2015-05-29,212,145,105,False
2014-10-30,2015,3.1308999999999996,3.0167,2.9779,3.0304,4.796399999999975,-2.205000000000009,7.001399999999984,0.16669999999999963,2015-05-29,211,144,106,False
2014-10-31,2015,3.108,2.9955000000000003,2.9320999999999997,2.9932,4.7249999999999925,-2.5662000000000065,7.291199999999999,0.17359999999999998,2015-05-29,210,143,107,False
2014-11-03,2015,3.1049,2.9897000000000005,2.9737999999999998,3.0316,4.838399999999989,-2.4276000000000124,7.266000000000002,0.17300000000000004,2015-05-29,207,142,108,False
2014-11-04,2015,3.1145,3.0162,2.9985000000000004,3.0655,4.128600000000002,-2.8139999999999885,6.942599999999991,0.16529999999999978,2015-05-29,206,141,109,False
2014-11-05,2015,3.063,2.9817,2.9501999999999997,3.0192,3.4146000000000063,-2.8980000000000166,6.312600000000023,0.15030000000000054,2015-05-29,205,140,110,False
2014-11-06,2015,3.0575,2.9781999999999997,2.9337999999999997,2.9958,3.3306000000000155,-2.6040000000000116,5.934600000000027,0.14130000000000065,2015-05-29,204,139,111,False
2014-11-07,2015,3.0317000000000003,2.9328,2.8837,2.9377999999999997,4.153800000000018,-2.272199999999983,6.426000000000001,0.15300000000000002,2015-05-29,203,138,112,False
2014-11-10,2015,3.002,2.9244,2.8723,2.9281,3.2591999999999954,-2.343600000000003,5.6027999999999984,0.13339999999999996,2015-05-29,200,137,113,False
2014-11-11,2015,3.033,2.9576,2.9137,2.9735,3.1668000000000056,-2.511600000000003,5.678400000000009,0.1352000000000002,2015-05-29,199,136,114,False
2014-11-12,2015,3.0688,2.9789,2.9337,2.989,3.775800000000004,-2.322599999999996,6.0984,0.1452,2015-05-29,198,135,115,False
2014-11-13,2015,3.0189,2.9394,2.9158,2.965,3.338999999999996,-2.0663999999999962,5.405399999999992,0.12869999999999981,2015-05-29,197,134,116,False
2014-11-14,2015,2.9914,2.9120999999999997,2.8974,2.9447,3.3306000000000155,-1.9865999999999957,5.317200000000011,0.12660000000000027,2015-05-29,196,133,117,False
2014-11-17,2015,3.0170999999999997,2.9479,2.9337,2.9835000000000003,2.9063999999999783,-2.091600000000012,4.9979999999999905,0.11899999999999977,2015-05-29,193,132,118,False
2014-11-18,2015,3.0535,3.0004000000000004,2.9686000000000003,3.0164,2.2301999999999875,-2.007599999999984,4.237799999999972,0.10089999999999932,2015-05-29,192,131,119,False
2014-11-19,2015,3.01,2.9709,2.9329,2.9866,1.6421999999999963,-2.2554000000000034,3.8975999999999997,0.0928,2015-05-29,191,130,120,False
2014-11-20,2015,2.9671,2.9520999999999997,2.8939,2.9542,0.6300000000000052,-2.53260000000001,3.1626000000000154,0.07530000000000037,2015-05-29,190,129,121,False
2014-11-21,2015,2.9766000000000004,2.9558999999999997,2.9093,2.9642,0.8694000000000255,-2.305799999999998,3.1752000000000233,0.07560000000000056,2015-05-29,189,128,122,False
2014-11-24,2015,2.918,2.9285,2.8843,2.9368,-0.44099999999999806,-2.2049999999999903,1.7639999999999922,0.041999999999999815,2015-05-29,186,127,123,False
2014-11-25,2015,2.8986,2.9183,2.8688,2.9183999999999997,-0.8273999999999928,-2.0831999999999944,1.2558000000000016,0.029900000000000038,2015-05-29,185,126,124,False
2014-11-26,2015,2.8704,2.8945999999999996,2.8335000000000004,2.8796,-1.0163999999999813,-1.9361999999999826,0.9198000000000013,0.02190000000000003,2015-05-29,184,125,125,False
2014-11-28,2015,2.923,2.9348,2.8711,2.911,-0.4956000000000014,-1.6757999999999926,1.1801999999999913,0.028099999999999792,2015-05-29,182,124,126,False
2014-12-01,2015,2.8926,2.9114999999999998,2.8487999999999998,2.8889,-0.7937999999999965,-1.6842000000000104,0.8904000000000138,0.02120000000000033,2015-05-29,179,123,127,False
2014-12-02,2015,2.8270999999999997,2.8810000000000002,2.7944,2.8467000000000002,-2.263800000000021,-2.19660000000001,-0.06720000000001125,-0.0016000000000002679,2015-05-29,178,122,128,False
2014-12-03,2015,2.8846,2.9114999999999998,2.8358999999999996,2.8775999999999997,-1.1297999999999968,-1.751400000000003,0.6216000000000061,0.014800000000000146,2015-05-29,177,121,129,False
2014-12-04,2015,2.8505000000000003,2.888,2.8145,2.8647000000000005,-1.574999999999985,-2.108400000000029,0.5334000000000438,0.012700000000001044,2015-05-29,176,120,130,False
2014-12-05,2015,2.8659,2.9036,2.8480000000000003,2.8966000000000003,-1.5834000000000028,-2.041199999999999,0.4577999999999962,0.01089999999999991,2015-05-29,175,119,131,False
2014-12-08,2015,2.8857,2.8988,2.859,2.8964,-0.5502000000000047,-1.5707999999999949,1.0205999999999902,0.024299999999999766,2015-05-29,172,118,132,False
2014-12-09,2015,2.8661000000000003,2.9005,2.8741000000000003,2.9093,-1.44479999999999,-1.4783999999999864,0.0335999999999963,0.0007999999999999119,2015-05-29,171,117,133,False
2014-12-10,2015,2.9082,2.9408,2.9356999999999998,2.9641,-1.3691999999999984,-1.1928000000000178,-0.17639999999998057,-0.0041999999999995374,2015-05-29,170,116,134,False
2014-12-11,2015,2.9418,2.96,2.9556999999999998,2.9755000000000003,-0.7643999999999904,-0.8316000000000203,0.0672000000000299,0.001600000000000712,2015-05-29,169,115,135,False
2014-12-12,2015,2.9555000000000002,2.9768,2.9783,2.9991000000000003,-0.8945999999999854,-0.8736000000000157,-0.02099999999996971,-0.0004999999999992788,2015-05-29,168,114,136,False
2014-12-15,2015,2.9442000000000004,2.9741000000000004,2.9991000000000003,3.0199000000000003,-1.2558000000000016,-0.873599999999997,-0.38220000000000454,-0.009100000000000108,2015-05-29,165,113,137,False
2014-12-16,2015,2.9314999999999998,2.9536000000000002,2.9715,2.9943,-0.928200000000019,-0.9576000000000064,0.029399999999987436,0.0006999999999997009,2015-05-29,164,112,138,False
2014-12-17,2015,2.9638,2.9983,3.0329,3.0502,-1.448999999999999,-0.7265999999999853,-0.7224000000000137,-0.017200000000000326,2015-05-29,163,111,139,False
2014-12-18,2015,2.9368,2.9858999999999996,3.0354,3.0597000000000003,-2.0621999999999874,-1.0206000000000088,-1.0415999999999785,-0.02479999999999949,2015-05-29,162,110,140,False
2014-12-19,2015,2.9573,2.9995999999999996,3.0645,3.0864,-1.7765999999999815,-0.9198000000000013,-0.8567999999999802,-0.02039999999999953,2015-05-29,161,109,141,False
2014-12-22,2015,2.9681,3.0244999999999997,3.0816000000000003,3.116,-2.3687999999999816,-1.44479999999999,-0.9239999999999915,-0.021999999999999797,2015-05-29,158,108,142,False
2014-12-23,2015,2.984,3.0655,3.1019,3.1401,-3.4230000000000054,-1.6043999999999912,-1.8186000000000142,-0.04330000000000034,2015-05-29,157,107,143,False
2014-12-24,2015,2.977,3.0441000000000003,3.083,3.1211,-2.818200000000016,-1.600200000000001,-1.218000000000015,-0.02900000000000036,2015-05-29,156,106,144,False
2014-12-26,2015,2.9681,3.0260000000000002,3.0694999999999997,3.1045,-2.4318000000000026,-1.470000000000006,-0.9617999999999967,-0.02289999999999992,2015-05-29,154,105,145,False
2014-12-29,2015,2.8964,2.9655,3.0012,3.0458999999999996,-2.9022000000000068,-1.877399999999989,-1.0248000000000177,-0.02440000000000042,2015-05-29,151,104,146,False
2014-12-30,2015,2.8899,2.978,2.9920999999999998,3.0458,-3.700200000000012,-2.2554000000000034,-1.4448000000000087,-0.03440000000000021,2015-05-29,150,103,147,False
2014-12-31,2015,2.8608,2.9701,2.9818000000000002,3.0388,-4.590600000000007,-2.3939999999999975,-2.19660000000001,-0.052300000000000235,2015-05-29,149,102,148,False
2015-01-02,2015,2.8748,2.9541000000000004,2.958,3.011,-3.3306000000000155,-2.2259999999999973,-1.1046000000000182,-0.026300000000000434,2015-05-29,147,101,149,False
2015-01-05,2015,2.9027,2.9756,2.9858,3.0437,-3.061800000000008,-2.4318000000000026,-0.6300000000000052,-0.015000000000000124,2015-05-29,144,100,150,False
2015-01-06,2015,2.8933,2.9694,2.9842,3.04,-3.196199999999993,-2.343600000000003,-0.85259999999999,-0.020299999999999763,2015-05-29,143,99,151,False
2015-01-07,2015,2.9257999999999997,3.0000999999999998,3.0125,3.0732,-3.1206000000000014,-2.5493999999999897,-0.5712000000000117,-0.013600000000000279,2015-05-29,142,98,152,False
2015-01-08,2015,2.9395,3.0287,3.0664,3.1239,-3.7464000000000164,-2.4150000000000045,-1.331400000000012,-0.031700000000000284,2015-05-29,141,97,153,False
2015-01-09,2015,2.9328,3.0145999999999997,3.0675,3.1247000000000003,-3.4355999999999947,-2.402400000000015,-1.0331999999999795,-0.02459999999999951,2015-05-29,140,96,154,False
2015-01-12,2015,2.9133999999999998,2.9907999999999997,3.0547000000000004,3.1178,-3.2507999999999964,-2.6501999999999786,-0.6006000000000178,-0.014300000000000423,2015-05-29,137,95,155,False
2015-01-13,2015,2.9262,3.0199000000000003,3.0751,3.1411000000000002,-3.935400000000005,-2.772000000000012,-1.163399999999993,-0.027699999999999836,2015-05-29,136,94,156,False
2015-01-14,2015,2.9484,3.0581,3.1156,3.1852,-4.6074000000000055,-2.923199999999995,-1.6842000000000104,-0.04010000000000025,2015-05-29,135,93,157,False
2015-01-15,2015,2.972,3.0727999999999995,3.1382999999999996,3.2064,-4.233599999999981,-2.8602000000000114,-1.37339999999997,-0.032699999999999285,2015-05-29,134,92,158,False
2015-01-16,2015,2.9879000000000002,3.0869999999999997,3.1464999999999996,3.2138999999999998,-4.16219999999998,-2.8308000000000053,-1.3313999999999746,-0.031699999999999395,2015-05-29,133,91,159,False
2015-01-20,2015,2.9781999999999997,3.0734,3.1475999999999997,3.2085000000000004,-3.9984000000000073,-2.557800000000026,-1.4405999999999812,-0.03429999999999955,2015-05-29,129,90,160,False
2015-01-21,2015,2.9714,3.0801999999999996,3.1430000000000002,3.2055000000000002,-4.569599999999982,-2.625,-1.9445999999999817,-0.046299999999999564,2015-05-29,128,89,161,False
2015-01-22,2015,2.9410000000000003,3.0614999999999997,3.1093,3.1771,-5.060999999999974,-2.847599999999985,-2.2133999999999894,-0.05269999999999975,2015-05-29,127,88,162,False
2015-01-23,2015,2.9530000000000003,3.0825,3.1351,3.2032,-5.4389999999999885,-2.8601999999999927,-2.5787999999999958,-0.0613999999999999,2015-05-29,126,87,163,False
2015-01-26,2015,2.9006,3.0412,3.0820999999999996,3.1529000000000003,-5.9052000000000024,-2.973600000000027,-2.9315999999999756,-0.06979999999999942,2015-05-29,123,86,164,False
2015-01-27,2015,2.9187,3.0633999999999997,3.1067,3.1773000000000002,-6.077399999999993,-2.965200000000009,-3.1121999999999836,-0.07409999999999961,2015-05-29,122,85,165,False
2015-01-28,2015,2.9649,3.1189,3.1807999999999996,3.2486,-6.467999999999996,-2.847600000000022,-3.6203999999999743,-0.08619999999999939,2015-05-29,121,84,166,False
2015-01-29,2015,2.9867000000000004,3.1334,3.1828,3.2568,-6.161399999999984,-3.108000000000012,-3.0533999999999715,-0.07269999999999932,2015-05-29,120,83,167,False
2015-01-30,2015,2.9432,3.0850999999999997,3.1292,3.2083,-5.959799999999987,-3.322199999999998,-2.6375999999999893,-0.06279999999999974,2015-05-29,119,82,168,False
2015-02-02,2015,2.9252,3.0650999999999997,3.11,3.1889999999999996,-5.875799999999996,-3.317999999999989,-2.5578000000000074,-0.060900000000000176,2015-05-29,116,81,169,False
2015-02-03,2015,2.9324,3.0543,3.0814,3.1584,-5.119800000000005,-3.233999999999998,-1.8858000000000068,-0.04490000000000016,2015-05-29,115,80,170,False
2015-02-04,2015,2.9241,3.0491,3.0978,3.1719,-5.25,-3.1122000000000023,-2.1377999999999977,-0.050899999999999945,2015-05-29,114,79,171,False
2015-02-05,2015,2.9391000000000003,3.0745999999999998,3.1194,3.1957999999999998,-5.690999999999979,-3.2087999999999823,-2.482199999999997,-0.05909999999999993,2015-05-29,113,78,172,False
2015-02-06,2015,2.9291,3.0569,3.0987,3.1702,-5.367600000000006,-3.0029999999999957,-2.36460000000001,-0.05630000000000024,2015-05-29,112,77,173,False
2015-02-09,2015,2.964,3.0754,3.1468000000000003,3.2068,-4.678800000000007,-2.5199999999999836,-2.1588000000000234,-0.051400000000000556,2015-05-29,109,76,174,False
2015-02-10,2015,2.9370999999999996,3.0563,3.1205000000000003,3.1788,-5.006400000000008,-2.448599999999982,-2.557800000000026,-0.06090000000000062,2015-05-29,108,75,175,False
2015-02-11,2015,2.9251,3.0471,3.1117000000000004,3.1648,-5.123999999999995,-2.2301999999999875,-2.8938000000000077,-0.06890000000000018,2015-05-29,107,74,176,False
2015-02-12,2015,2.8894,3.0181999999999998,3.103,3.1506,-5.409599999999982,-1.999199999999985,-3.4103999999999974,-0.08119999999999994,2015-05-29,106,73,177,False
2015-02-13,2015,2.8520999999999996,2.9939999999999998,3.0779,3.1236,-5.959800000000006,-1.919400000000003,-4.040400000000003,-0.09620000000000006,2015-05-29,105,72,178,False
2015-02-17,2015,2.8821,3.0386,3.1164,3.1667,-6.573000000000013,-2.1126000000000005,-4.460400000000012,-0.1062000000000003,2015-05-29,101,71,179,False
2015-02-18,2015,2.8884,3.0181999999999998,3.0858,3.1395,-5.4515999999999964,-2.2554000000000034,-3.196199999999993,-0.07609999999999983,2015-05-29,100,70,180,False
2015-02-19,2015,2.8942,3.0357,3.0793,3.1308999999999996,-5.942999999999989,-2.167199999999985,-3.775800000000004,-0.08990000000000009,2015-05-29,99,69,181,False
2015-02-20,2015,2.9193000000000002,3.0417,3.0814,3.1272,-5.140799999999993,-1.923600000000012,-3.2171999999999814,-0.07659999999999956,2015-05-29,98,68,182,False
2015-02-23,2015,2.9703,3.0866000000000002,3.1167000000000002,3.1603,-4.884600000000012,-1.8311999999999848,-3.0534000000000274,-0.07270000000000065,2015-05-29,95,67,183,False
2015-02-24,2015,2.9261,3.0408999999999997,3.0711,3.1096,-4.821599999999991,-1.616999999999999,-3.204599999999992,-0.07629999999999981,2015-05-29,94,66,184,False
2015-02-25,2015,2.9024,3.0274,3.0438,3.0908999999999995,-5.25,-1.978199999999978,-3.271800000000022,-0.07790000000000052,2015-05-29,93,65,185,False
2015-02-26,2015,2.8695999999999997,3.0088999999999997,3.0227999999999997,3.0712,-5.850599999999999,-2.0328000000000186,-3.8177999999999805,-0.09089999999999954,2015-05-29,92,64,186,False
2015-02-27,2015,2.875,3.0155000000000003,3.0335,3.0872,-5.901000000000012,-2.2554000000000034,-3.645600000000009,-0.08680000000000021,2015-05-29,91,63,187,False
2015-03-02,2015,2.8791,3.0112,3.0429000000000004,3.0932999999999997,-5.548199999999995,-2.116799999999972,-3.431400000000023,-0.08170000000000055,2015-05-29,88,62,188,False
2015-03-03,2015,2.8723,3.0151,3.0505,3.1033,-5.997599999999992,-2.2175999999999982,-3.779999999999994,-0.08999999999999986,2015-05-29,87,61,189,False
2015-03-04,2015,2.9361,3.0487,3.0812,3.1188,-4.729200000000001,-1.579199999999994,-3.1500000000000075,-0.07500000000000018,2015-05-29,86,60,190,False
2015-03-05,2015,2.9155,3.0260000000000002,3.0702,3.0989999999999998,-4.641000000000002,-1.2095999999999973,-3.4314000000000044,-0.0817000000000001,2015-05-29,85,59,191,False
2015-03-06,2015,2.877,2.9800999999999997,3.0173,3.0465,-4.330199999999999,-1.2263999999999955,-3.1038000000000032,-0.07390000000000008,2015-05-29,84,58,192,False
2015-03-09,2015,2.8617000000000004,2.9608999999999996,3.0025999999999997,3.0309,-4.16639999999997,-1.188600000000009,-2.977799999999961,-0.07089999999999907,2015-05-29,81,57,193,False
2015-03-10,2015,2.8719,2.9652999999999996,3.0125,3.0319,-3.9227999999999783,-0.8147999999999849,-3.1079999999999934,-0.07399999999999984,2015-05-29,80,56,194,False
2015-03-11,2015,2.9017,2.9781999999999997,3.0432,3.0527999999999995,-3.212999999999991,-0.40319999999997425,-2.809800000000017,-0.0669000000000004,2015-05-29,79,55,195,False
2015-03-12,2015,2.9027,2.9711000000000003,3.0056,3.0139,-2.8728000000000193,-0.34860000000000824,-2.524200000000011,-0.060100000000000264,2015-05-29,78,54,196,False
2015-03-13,2015,2.8920999999999997,2.9655,3.0055,3.0106,-3.082800000000015,-0.2142000000000044,-2.8686000000000105,-0.06830000000000025,2015-05-29,77,53,197,False
2015-03-16,2015,2.8979000000000004,2.967,3.0017,3.0074,-2.902199999999988,-0.2394000000000016,-2.6627999999999865,-0.06339999999999968,2015-05-29,74,52,198,False
2015-03-17,2015,2.9078,2.9633,2.9912,2.9945,-2.330999999999995,-0.13859999999999406,-2.192400000000001,-0.052200000000000024,2015-05-29,73,51,199,False
2015-03-18,2015,2.9112,2.9442000000000004,2.9647,2.9685,-1.3860000000000152,-0.15960000000000107,-1.2264000000000141,-0.029200000000000337,2015-05-29,72,50,200,False
2015-03-19,2015,2.9019999999999997,2.9372000000000003,2.9657999999999998,2.9652999999999996,-1.4784000000000237,0.021000000000007013,-1.4994000000000307,-0.03570000000000073,2015-05-29,71,49,201,False
2015-03-20,2015,2.8743,2.89,2.9345999999999997,2.9377,-0.6594000000000113,-0.13020000000001364,-0.5291999999999977,-0.012599999999999945,2015-05-29,70,48,202,False
2015-03-23,2015,2.885,2.8987,2.9436,2.9568,-0.5754000000000019,-0.5543999999999949,-0.021000000000007013,-0.000500000000000167,2015-05-29,67,47,203,False
2015-03-24,2015,2.906,2.9341000000000004,2.9641,2.9945,-1.18020000000001,-1.27679999999999,0.09659999999998004,0.0022999999999995246,2015-05-29,66,46,204,False
2015-03-25,2015,2.8797,2.9242000000000004,2.9286000000000003,2.9665,-1.8690000000000087,-1.5917999999999832,-0.2772000000000254,-0.006600000000000605,2015-05-29,65,45,205,False
2015-03-26,2015,2.8538,2.8987,2.9202,2.9592,-1.8857999999999882,-1.6380000000000061,-0.24779999999998203,-0.005899999999999572,2015-05-29,64,44,206,False
2015-03-27,2015,2.8827999999999996,2.9116000000000004,2.9366000000000003,2.975,-1.2096000000000346,-1.6127999999999902,0.4031999999999556,0.009599999999998943,2015-05-29,63,43,207,False
2015-03-30,2015,2.8859,2.9289,2.9576,2.9944,-1.8060000000000063,-1.5456000000000163,-0.26039999999999,-0.006199999999999761,2015-05-29,60,42,208,False
2015-03-31,2015,2.9116000000000004,2.9399,2.9514,2.9915,-1.1885999999999903,-1.6841999999999917,0.4956000000000014,0.011800000000000033,2015-05-29,59,41,209,False
2015-04-01,2015,2.9126999999999996,2.9492000000000003,2.9337999999999997,2.9879000000000002,-1.533000000000027,-2.27220000000002,0.7391999999999932,0.017599999999999838,2015-05-29,58,40,210,False
2015-04-02,2015,2.9208999999999996,2.9585000000000004,2.9564999999999997,3.0082999999999998,-1.5792000000000312,-2.175600000000003,0.5963999999999716,0.014199999999999324,2015-05-29,57,39,211,False
2015-04-06,2015,2.904,2.9537999999999998,2.9566000000000003,3.0106,-2.0915999999999935,-2.2679999999999927,0.17639999999999922,0.0041999999999999815,2015-05-29,53,38,212,False
2015-04-07,2015,2.8964,2.9405,2.9383999999999997,2.9897000000000005,-1.8522000000000105,-2.154600000000033,0.30240000000002265,0.007200000000000539,2015-05-29,52,37,213,False
2015-04-08,2015,2.8813999999999997,2.9095999999999997,2.9054,2.9561,-1.1844000000000001,-2.1293999999999986,0.9449999999999985,0.022499999999999964,2015-05-29,51,36,214,False
2015-04-09,2015,2.9301,2.9591000000000003,2.9503,3.0013,-1.218000000000015,-2.1420000000000066,0.9239999999999915,0.021999999999999797,2015-05-29,50,35,215,False
2015-04-10,2015,2.9781999999999997,3.0033,2.9789999999999996,3.0339,-1.0542000000000051,-2.3058000000000165,1.2516000000000114,0.02980000000000027,2015-05-29,49,34,216,False
2015-04-13,2015,2.97,3.0014999999999996,2.9360000000000004,2.9926999999999997,-1.3229999999999755,-2.381399999999971,1.0583999999999953,0.02519999999999989,2015-05-29,46,33,217,False
2015-04-14,2015,2.9817,3.0002999999999997,2.9441,3.0035000000000003,-0.7811999999999886,-2.494800000000005,1.7136000000000164,0.04080000000000039,2015-05-29,45,32,218,False
2015-04-15,2015,2.9344,2.9648000000000003,2.9095999999999997,2.9688999999999997,-1.2768000000000086,-2.490599999999996,1.2137999999999876,0.028899999999999704,2015-05-29,44,31,219,False
2015-04-16,2015,2.9065,2.9349000000000003,2.9074,2.9625,-1.1928000000000178,-2.314199999999997,1.121399999999979,0.026699999999999502,2015-05-29,43,30,220,False
2015-04-17,2015,2.9383,2.9666,2.9638999999999998,3.0205,-1.188600000000009,-2.377200000000018,1.188600000000009,0.028300000000000214,2015-05-29,42,29,221,False
2015-04-20,2015,2.8894,2.9067000000000003,2.907,2.9661,-0.7266000000000039,-2.482199999999997,1.7555999999999932,0.04179999999999984,2015-05-29,39,28,222,False
2015-04-21,2015,2.9057,2.9155,2.9029000000000003,2.9663,-0.4116000000000106,-2.6627999999999865,2.251199999999976,0.053599999999999426,2015-05-29,38,27,223,False
2015-04-22,2015,2.8856,2.8998000000000004,2.8824,2.9528,-0.5964000000000089,-2.9567999999999914,2.3603999999999825,0.056199999999999584,2015-05-29,37,26,224,False
2015-04-23,2015,2.9288,2.9498,2.9227999999999996,2.9992,-0.8820000000000148,-3.2088000000000196,2.326800000000005,0.055400000000000116,2015-05-29,36,25,225,False
2015-04-24,2015,2.9389,2.9745999999999997,2.9454000000000002,3.0286,-1.4993999999999934,-3.494399999999988,1.9949999999999948,0.047499999999999876,2015-05-29,35,24,226,False
2015-04-27,2015,2.948,2.9832,2.9495,3.0276,-1.478400000000005,-3.2802000000000024,1.8017999999999974,0.04289999999999994,2015-05-29,32,23,227,False
2015-04-28,2015,2.9006,2.9482999999999997,2.9235,3.0060000000000002,-2.003399999999994,-3.4650000000000007,1.461600000000007,0.034800000000000164,2015-05-29,31,22,228,False
2015-04-29,2015,2.9019,2.935,2.9137,2.9913,-1.3902000000000054,-3.2591999999999954,1.86899999999999,0.04449999999999976,2015-05-29,30,21,229,False
2015-04-30,2015,2.9085,2.9265,2.8885,2.9692000000000003,-0.7559999999999913,-3.389400000000009,2.6334000000000177,0.06270000000000042,2015-05-29,29,20,230,False
2015-05-01,2015,2.9932,2.9831,2.9587,3.0261,0.4241999999999999,-2.8308000000000053,3.2550000000000052,0.07750000000000012,2015-05-29,28,19,231,False
2015-05-04,2015,2.9968,2.9912,2.9387,3.016,0.23519999999999275,-3.246600000000006,3.481799999999999,0.08289999999999997,2015-05-29,25,18,232,False
2015-05-05,2015,2.9920999999999998,2.9714,2.9255,3.0029000000000003,0.8693999999999882,-3.250800000000015,4.120200000000003,0.09810000000000008,2015-05-29,24,17,233,False
2015-05-06,2015,3.0136000000000003,2.9939999999999998,2.9452999999999996,3.0269999999999997,0.8232000000000212,-3.4314000000000044,4.254600000000026,0.10130000000000061,2015-05-29,23,16,234,False
2015-05-07,2015,2.9577999999999998,2.9314,2.8924000000000003,2.9626,1.1087999999999898,-2.9483999999999924,4.057199999999982,0.09659999999999958,2015-05-29,22,15,235,False
2015-05-08,2015,2.9032999999999998,2.8769,2.8333,2.9063999999999997,1.1087999999999898,-3.0701999999999883,4.178999999999978,0.09949999999999948,2015-05-29,21,14,236,False
2015-05-11,2015,2.853,2.8306999999999998,2.7724,2.8531,0.9366000000000181,-3.3893999999999904,4.3260000000000085,0.1030000000000002,2015-05-29,18,13,237,False
2015-05-12,2015,2.8404000000000003,2.8417000000000003,2.7733999999999996,2.8592,-0.05460000000000331,-3.6036000000000135,3.54900000000001,0.08450000000000024,2015-05-29,17,12,238,False
