tday_index,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,mean,median,min,max
89,6.148799999999994,4.216800000000002,6.736799999999967,12.25560000000003,13.578600000000005,8.437799999999994,0.1679999999999815,4.477199999999973,7.354200000000001,11.403000000000002,5.006400000000008,5.15340000000002,8.03040000000001,7.88339999999998,,7.203599999999997,7.0454999999999846,0.1679999999999815,13.578600000000005
90,6.6275999999999975,5.476799999999994,7.366800000000009,11.34840000000002,14.317799999999991,8.366399999999983,0.22260000000002123,4.3302000000000085,7.580999999999985,11.335799999999992,5.413799999999991,4.926600000000008,8.189999999999994,8.211,,7.4082,7.473899999999997,0.22260000000002123,14.317799999999991
91,6.153000000000003,5.787599999999997,6.9468,11.520600000000027,13.775999999999984,8.996400000000017,0.15960000000001973,3.9857999999999905,7.2029999999999905,11.213999999999977,5.43479999999998,5.081999999999981,8.895600000000018,8.0598,,7.3725,7.074899999999995,0.15960000000001973,13.775999999999984
92,6.165599999999974,6.350400000000009,6.829199999999994,11.915399999999984,13.80119999999999,8.883000000000001,0.31080000000000396,4.1495999999999995,6.522600000000018,11.486999999999995,6.00180000000002,5.552400000000023,8.88300000000001,7.034999999999981,,7.420499999999999,6.675900000000006,0.31080000000000396,13.80119999999999
93,6.165599999999974,5.758199999999972,7.266000000000002,11.633999999999986,13.481999999999971,8.9712,0.08400000000001029,3.2507999999999875,6.022800000000008,10.84020000000001,6.476400000000014,5.409599999999982,9.836400000000017,7.320600000000004,,7.322699999999996,6.871200000000008,0.08400000000001029,13.481999999999971
94,5.514599999999999,5.922000000000019,7.631400000000008,12.2682,13.72979999999999,8.420999999999985,0.550199999999986,3.4692,6.33780000000002,10.961999999999986,5.884200000000014,5.056799999999965,9.50039999999998,7.257600000000004,,7.321799999999998,6.797700000000011,0.550199999999986,13.72979999999999
95,5.573400000000011,5.380200000000014,8.059800000000017,11.793599999999987,14.867999999999984,8.626799999999992,0.49140000000001116,4.061399999999991,6.505799999999974,10.697400000000005,5.787599999999978,4.792199999999985,8.580600000000015,6.904800000000023,,7.294499999999999,6.7052999999999985,0.49140000000001116,14.867999999999984
96,6.1193999999999695,5.258400000000018,7.837199999999995,11.873400000000007,15.136800000000003,9.319799999999999,0.5418000000000056,5.711999999999995,6.283199999999988,10.5882,6.392400000000023,4.901400000000029,9.378599999999985,6.741000000000003,,7.5774,6.566700000000013,0.5418000000000056,15.136800000000003
97,6.241200000000021,5.346600000000017,7.475999999999997,12.263999999999974,14.716800000000031,9.311399999999992,0.2016000000000151,4.855199999999979,6.43440000000001,10.277400000000016,6.430199999999991,4.733399999999992,9.2358,6.501599999999993,,7.430400000000001,6.468000000000002,0.2016000000000151,14.716800000000031
98,6.085800000000029,4.8677999999999955,7.85400000000003,12.772200000000002,14.56140000000001,8.845200000000006,0.3948000000000125,5.346599999999989,5.791799999999987,10.184999999999999,6.346199999999982,4.439400000000005,8.920800000000007,7.228200000000006,,7.4028000000000045,6.787199999999994,0.3948000000000125,14.56140000000001
99,6.447000000000008,4.7165999999999935,8.034600000000001,13.339200000000005,15.069600000000001,8.274000000000003,0.3570000000000073,5.695200000000007,5.812800000000003,11.193000000000008,5.577599999999964,4.158000000000008,9.395399999999999,7.19040000000001,,7.5186,6.818700000000009,0.3570000000000073,15.069600000000001
100,6.997200000000013,5.397000000000012,7.379399999999961,12.87299999999999,14.846999999999987,8.412599999999998,-0.3360000000000021,5.166000000000009,5.3045999999999935,11.474400000000005,5.733000000000031,4.191599999999986,9.601199999999997,7.215600000000017,,7.446899999999999,7.106400000000015,-0.3360000000000021,14.846999999999987
101,7.2113999999999985,4.960200000000004,7.648199999999988,12.268199999999982,14.645400000000029,8.341199999999995,-0.6005999999999982,5.602800000000008,5.006399999999998,11.529000000000009,5.296200000000004,4.351199999999968,9.386999999999972,7.492799999999986,,7.367099999999995,7.352099999999992,-0.6005999999999982,14.645400000000029
102,7.308000000000016,4.821599999999991,7.669199999999976,12.612600000000018,14.552999999999992,7.845600000000012,0.5207999999999986,6.001800000000001,5.300400000000004,11.844000000000001,4.3260000000000085,4.23779999999999,9.23159999999999,7.585200000000014,,7.4184,7.446600000000014,0.5207999999999986,14.552999999999992
103,6.379799999999997,4.3050000000000015,7.517999999999993,11.7558,14.036400000000004,7.904400000000005,-0.10919999999998709,4.292399999999984,5.241599999999991,12.490800000000004,4.834199999999999,4.548600000000031,9.017399999999984,7.921200000000022,,7.152600000000002,6.948899999999995,-0.10919999999998709,14.036400000000004
104,6.262199999999991,4.384800000000002,7.736399999999987,11.331599999999984,13.7088,7.467599999999999,0.49139999999997386,3.935399999999996,5.871600000000006,12.847799999999992,5.086200000000027,4.321800000000037,8.584799999999987,7.698600000000001,,7.1235,6.864899999999995,0.49139999999997386,13.7088
105,6.081600000000002,4.4016,7.404599999999996,10.726799999999994,13.826400000000007,7.471799999999988,0.692999999999989,4.494000000000018,5.728799999999985,11.894399999999997,5.401199999999983,3.4271999999999956,8.513399999999994,7.6608000000000045,,6.980399999999997,6.743099999999998,0.692999999999989,13.826400000000007
106,6.883799999999979,4.4898,7.001399999999984,11.188800000000018,13.994399999999988,7.253400000000003,-0.7769999999999797,5.472599999999985,5.758200000000009,11.562600000000003,5.485200000000011,3.4355999999999947,8.311799999999998,8.147999999999998,,7.014899999999999,6.942599999999981,-0.7769999999999797,13.994399999999988
107,6.896399999999968,4.611599999999996,7.291199999999999,10.735200000000013,13.721400000000008,7.236599999999996,-0.07560000000002898,4.951799999999995,4.977000000000002,11.747399999999985,5.695199999999988,4.111800000000023,8.080800000000014,7.929600000000004,,6.993599999999996,7.066499999999982,-0.07560000000002898,13.721400000000008
108,6.278999999999989,5.115599999999996,7.266000000000002,10.93679999999999,13.557599999999997,7.417200000000004,0.9324000000000092,5.758199999999991,4.947599999999996,10.823400000000012,6.005999999999991,4.195799999999995,8.72340000000002,8.169000000000006,,7.151999999999999,6.7724999999999955,0.9324000000000092,13.557599999999997
109,6.413399999999993,4.741800000000009,6.942599999999991,11.776800000000026,13.20480000000002,7.916999999999996,1.385999999999978,6.110999999999999,5.233199999999973,10.49579999999999,5.947199999999998,4.086600000000044,9.189600000000006,8.870399999999984,,7.308300000000001,6.677999999999992,1.385999999999978,13.20480000000002
110,6.669599999999974,4.670399999999989,6.312600000000023,11.25600000000001,13.515600000000013,8.274000000000003,1.0751999999999935,6.287400000000006,5.41800000000001,10.646999999999995,6.6696000000000115,4.170599999999998,9.932999999999996,9.042599999999993,,7.4244,6.669599999999993,1.0751999999999935,13.515600000000013
111,6.509999999999973,5.140799999999993,5.934600000000027,10.739400000000039,13.04099999999999,8.379000000000001,1.259999999999991,6.61919999999998,5.2122000000000135,10.84019999999999,6.875400000000017,4.645200000000011,9.92039999999998,8.929200000000005,,7.431900000000001,6.747299999999998,1.259999999999991,13.04099999999999
112,6.396600000000014,4.22940000000001,6.426000000000001,10.798200000000014,12.633600000000007,8.38319999999999,0.5754000000000019,6.19079999999999,4.905599999999991,11.201400000000026,6.161400000000002,4.5696,11.7642,8.824199999999998,,7.361400000000003,6.411300000000008,0.5754000000000019,12.633600000000007
113,6.5730000000000315,4.464600000000003,5.6027999999999984,11.289600000000007,12.226199999999988,8.227799999999979,1.0332000000000168,6.300000000000016,5.153400000000029,12.0288,5.523000000000017,4.737600000000019,12.167400000000004,8.488199999999997,,7.415400000000005,6.436500000000024,1.0332000000000168,12.226199999999988
114,6.346200000000038,5.039999999999986,5.678400000000009,11.159399999999993,11.654999999999994,8.517600000000003,1.1045999999999987,6.3714000000000155,5.548200000000014,12.3732,5.917800000000029,4.225200000000001,11.398800000000023,8.127,,7.390200000000007,6.358800000000027,1.1045999999999987,12.3732
115,6.484800000000013,4.246200000000008,6.0984,11.600399999999972,11.197200000000006,9.848999999999979,1.0373999999999883,5.619600000000015,5.0820000000000185,12.033000000000008,4.9938,4.762799999999979,10.621799999999997,8.593200000000005,,7.3014,6.291600000000006,1.0373999999999883,12.033000000000008
116,5.737199999999984,4.418400000000017,5.405399999999992,12.389999999999997,12.385799999999996,9.605399999999996,0.4158000000000204,6.728400000000004,4.7586000000000075,12.280800000000008,4.884599999999994,4.855200000000006,10.621800000000004,8.610000000000003,,7.364100000000002,6.232799999999994,0.4158000000000204,12.389999999999997
117,6.140399999999995,3.360000000000003,5.317200000000011,12.448799999999991,12.667200000000005,9.513000000000007,1.041600000000015,7.139999999999998,4.750200000000027,12.465599999999988,4.07399999999998,4.7586000000000075,10.647000000000002,7.7154000000000185,,7.288500000000004,6.6401999999999965,1.041600000000015,12.667200000000005
118,5.896800000000003,3.7044000000000024,4.9979999999999905,12.553800000000006,12.990599999999977,9.626400000000004,1.4322000000000195,8.051400000000019,4.989599999999991,12.100200000000001,3.796799999999992,5.195399999999997,10.7604,7.480199999999988,,7.398299999999999,6.688499999999996,1.4322000000000195,12.990599999999977
119,5.980799999999994,4.149600000000009,4.237799999999972,12.440399999999991,12.78479999999999,9.790199999999995,1.8480000000000016,7.022399999999992,5.413799999999991,11.499600000000001,4.645199999999992,6.165600000000011,10.66800000000001,7.858199999999993,,7.4645999999999955,6.594000000000001,1.8480000000000016,12.78479999999999
120,5.762400000000018,4.1327999999999925,3.8975999999999997,11.634000000000006,12.423599999999993,9.576,1.0205999999999902,7.181999999999992,4.73340000000001,10.789799999999996,4.284000000000013,6.136199999999986,11.306400000000004,7.413000000000004,,7.163700000000001,6.65909999999999,1.0205999999999902,12.423599999999993
121,5.497800000000019,3.481799999999999,3.1626000000000154,12.137999999999987,12.00360000000002,9.710400000000003,-0.2436000000000096,7.6313999999999895,4.98960000000001,10.90320000000001,4.531799999999995,6.778799999999981,11.583599999999993,6.6822,,7.0607999999999995,6.73049999999999,-0.2436000000000096,12.137999999999987
122,5.2667999999999795,2.8686000000000105,3.1752000000000233,11.394600000000004,12.394200000000023,9.609599999999986,0.029399999999988324,8.88300000000002,4.8677999999999955,11.713799999999988,4.909799999999991,6.539400000000035,12.066600000000015,6.984599999999995,,7.193100000000003,6.762000000000015,0.029399999999988324,12.394200000000023
123,4.955999999999995,2.6669999999999954,1.7639999999999922,11.806200000000015,11.663399999999992,9.441600000000005,0.7895999999999876,9.609600000000004,5.0610000000000115,11.35260000000001,5.25419999999999,7.362599999999982,12.062399999999975,6.501599999999993,,7.163699999999998,6.932099999999988,0.7895999999999876,12.062399999999975
124,5.283599999999996,3.2928000000000104,1.2558000000000016,12.35220000000001,11.390400000000005,9.31979999999999,1.1045999999999996,10.008600000000008,5.83800000000001,11.226600000000005,5.153400000000001,7.303800000000026,11.680199999999992,7.312199999999997,,7.323000000000003,7.308000000000011,1.1045999999999996,12.35220000000001
125,5.296200000000004,3.0114000000000134,0.9198000000000013,12.133800000000035,10.831800000000008,10.1598,1.730399999999996,9.693599999999996,5.972399999999995,10.836,5.476800000000031,7.123199999999999,11.44079999999999,7.291199999999989,,7.279800000000003,7.207199999999994,0.9198000000000013,12.133800000000035
126,5.728800000000022,3.7800000000000127,1.1801999999999913,12.465600000000007,11.394600000000004,9.920400000000008,1.612800000000009,10.15140000000002,6.6024,10.953599999999987,7.02240000000001,7.7951999999999995,11.898600000000023,7.408799999999996,,7.708200000000006,7.601999999999998,1.1801999999999913,12.465600000000007
127,6.552000000000006,4.9938,0.8904000000000138,12.070799999999995,10.672200000000007,9.626400000000004,2.4023999999999965,11.024999999999999,6.320999999999966,10.66380000000001,6.942599999999991,7.639800000000007,11.919600000000012,7.387800000000007,,7.793400000000001,7.513800000000007,0.8904000000000138,12.070799999999995
128,6.669599999999974,4.9308000000000165,-0.06720000000001125,11.403000000000002,10.571399999999993,10.298400000000012,2.234400000000016,11.247600000000002,5.59859999999999,10.58399999999999,6.2076000000000064,7.366799999999972,11.789400000000015,7.572599999999997,,7.6004999999999985,7.4696999999999845,-0.06720000000001125,11.789400000000015
129,6.661200000000031,4.788000000000014,0.6216000000000061,10.768800000000027,10.575600000000001,9.979200000000002,1.7849999999999993,10.794000000000015,6.140399999999995,10.416000000000011,6.115200000000017,7.929599999999985,11.247599999999991,9.164399999999997,,7.641900000000007,8.54699999999999,0.6216000000000061,11.247599999999991
130,7.253399999999975,4.573800000000028,0.5334000000000438,11.675999999999982,10.537799999999987,9.39540000000002,2.6124000000000107,10.382400000000013,6.426000000000001,10.441199999999988,6.413400000000012,7.051799999999997,11.281200000000007,9.1434,,7.694400000000004,8.198399999999987,0.5334000000000438,11.675999999999982
131,7.602000000000002,4.401600000000019,0.4577999999999962,11.474400000000005,10.369799999999994,9.479400000000009,3.0156000000000036,11.365199999999998,6.501600000000011,11.222399999999995,6.476399999999977,6.636000000000015,11.365199999999998,9.40379999999998,,7.840800000000001,8.502899999999991,0.4577999999999962,11.474400000000005
132,7.786799999999963,5.401199999999983,1.0205999999999902,11.696999999999989,10.609199999999987,8.740200000000016,3.406200000000007,11.226599999999994,6.6275999999999975,10.928399999999971,6.2076000000000064,7.018200000000001,11.3568,9.122400000000011,,7.939199999999994,8.26349999999999,1.0205999999999902,11.696999999999989
133,7.883400000000018,5.9136000000000015,0.0335999999999963,11.512199999999972,11.075399999999991,9.273599999999986,3.1457999999999986,10.873800000000006,6.115199999999998,11.398799999999994,5.846400000000009,7.610400000000001,10.634400000000003,9.504600000000018,,7.915799999999998,8.578500000000002,0.0335999999999963,11.512199999999972
134,7.8246000000000056,6.451200000000017,-0.17639999999998057,11.415599999999973,11.125799999999996,9.185399999999968,2.9567999999999914,10.730999999999993,6.144600000000023,11.348400000000002,5.371799999999996,8.152199999999988,10.659600000000001,8.618400000000012,,7.843499999999999,8.3853,-0.17639999999998057,11.415599999999973
135,7.786800000000019,6.6149999999999896,0.0672000000000299,11.390399999999996,11.298000000000005,8.832599999999989,2.6082000000000205,11.10059999999999,6.657000000000004,11.09219999999998,5.703600000000043,9.290400000000002,10.332,8.568000000000007,,7.953000000000005,8.700299999999999,0.0672000000000299,11.390399999999996
136,7.408799999999986,7.45499999999999,-0.02099999999996971,11.289599999999988,11.35679999999998,8.694000000000013,2.71739999999999,10.596599999999999,6.409200000000003,11.4198,5.581799999999991,9.555000000000001,11.041799999999988,9.752400000000009,,8.089799999999999,9.124500000000008,-0.02099999999996971,11.4198
137,6.967799999999969,7.732199999999997,-0.38220000000000454,10.550400000000014,11.134199999999996,8.773799999999994,2.847599999999985,10.147199999999984,5.392799999999993,10.638599999999975,5.359199999999988,8.437799999999994,11.100599999999998,9.697799999999994,,7.742699999999991,8.605799999999995,-0.38220000000000454,11.134199999999996
138,7.068600000000033,7.114800000000018,0.029399999999987436,11.318999999999994,10.970399999999984,8.576400000000007,2.305799999999998,9.937200000000006,5.585999999999991,10.205999999999996,5.703600000000025,8.46300000000001,12.322800000000004,9.941400000000005,,7.824600000000004,8.519700000000007,0.029399999999987436,12.322800000000004
139,6.346199999999982,7.52640000000001,-0.7224000000000137,10.604999999999997,11.209799999999996,7.824599999999987,2.9610000000000003,10.378199999999994,5.909399999999993,9.945600000000006,5.367599999999987,8.874600000000001,12.60420000000002,10.214399999999994,,7.788899999999996,8.349599999999993,-0.7224000000000137,12.60420000000002
140,6.299999999999996,7.820399999999978,-1.0415999999999785,10.269000000000016,11.528999999999998,7.539,3.1752000000000233,9.109799999999975,6.027000000000017,9.219000000000019,5.548200000000014,9.000600000000006,13.246799999999997,9.424799999999996,,7.6548000000000025,8.410499999999992,-1.0415999999999785,13.246799999999997
141,6.971999999999978,7.2197999999999976,-0.8567999999999802,10.735199999999992,10.77719999999999,7.677600000000031,2.9904000000000064,9.265199999999979,5.695199999999988,9.525599999999994,6.262199999999991,8.2026,13.477800000000016,9.7356,,7.6914,7.940100000000015,-0.8567999999999802,13.477800000000016
142,6.988799999999995,6.976200000000024,-0.9239999999999915,10.2438,10.470600000000003,8.803200000000018,3.71280000000002,8.555399999999999,5.5902,9.311399999999992,6.43020000000001,8.110199999999992,12.8688,9.970800000000002,,7.650600000000003,8.332799999999995,-0.9239999999999915,12.8688
143,6.829199999999975,6.988799999999995,-1.8186000000000142,10.84019999999999,10.046399999999984,9.668399999999998,4.057200000000001,7.799400000000008,4.997999999999999,9.39120000000003,5.854800000000008,8.206799999999973,13.284600000000001,10.050599999999992,,7.585499999999995,8.003099999999991,-1.8186000000000142,13.284600000000001
144,6.787200000000017,7.727999999999988,-1.218000000000015,10.252199999999998,9.727199999999975,9.454199999999993,4.313399999999982,7.845600000000004,4.972800000000012,10.382400000000011,6.047999999999987,7.727999999999988,13.255199999999995,11.235000000000014,,7.750799999999998,7.786799999999996,-1.218000000000015,13.255199999999995
145,7.173600000000012,7.698599999999982,-0.9617999999999967,10.626000000000023,8.731800000000009,8.483999999999998,4.485599999999991,7.828799999999977,5.128199999999985,11.02500000000001,5.926199999999991,7.883399999999999,13.754999999999987,10.903199999999993,,7.763399999999997,7.856099999999988,-0.9617999999999967,13.754999999999987
146,6.8753999999999795,7.7070000000000185,-1.0248000000000177,11.125799999999959,8.425200000000004,8.47979999999999,3.64559999999999,7.799400000000008,5.367600000000007,10.626000000000005,5.863200000000026,7.202999999999999,13.616399999999992,10.604999999999997,,7.593899999999997,7.753200000000014,-1.0248000000000177,13.616399999999992
147,6.656999999999985,7.396200000000015,-1.4448000000000087,11.743200000000012,8.836799999999997,8.425200000000023,2.935800000000003,7.404600000000006,5.661600000000002,10.579799999999981,5.367599999999987,7.408800000000005,13.801200000000009,10.0842,,7.489800000000001,7.406700000000005,-1.4448000000000087,13.801200000000009
148,6.409200000000003,7.799400000000008,-2.19660000000001,11.743199999999995,9.340799999999998,9.000599999999988,3.5237999999999943,7.740599999999996,6.782999999999981,10.323600000000019,5.867400000000035,7.093800000000011,13.339200000000023,9.756599999999999,,7.608900000000004,7.770000000000002,-2.19660000000001,13.339200000000023
149,5.690999999999998,8.118599999999972,-1.1046000000000182,12.314399999999987,9.323999999999998,9.009000000000006,3.666600000000016,7.916999999999995,6.350400000000028,9.5634,6.434400000000019,7.765799999999993,12.746999999999986,9.760799999999989,,7.682699999999999,8.017799999999983,-1.1046000000000182,12.746999999999986
150,5.052600000000031,7.139999999999978,-0.6300000000000052,12.53699999999999,8.857799999999965,9.500399999999999,3.368400000000002,8.0514,5.9178000000000015,9.504600000000007,6.501599999999993,7.307999999999997,12.54539999999999,10.600799999999998,,7.589699999999995,7.679699999999999,-0.6300000000000052,12.54539999999999
151,5.241600000000001,7.627200000000018,-0.85259999999999,12.961200000000009,9.067799999999998,10.037999999999995,2.9483999999999924,8.966999999999992,6.489000000000022,8.895599999999991,7.135799999999988,6.883800000000016,12.902399999999997,11.109000000000007,,7.815300000000003,8.261400000000005,-0.85259999999999,12.961200000000009
152,5.527200000000007,7.63559999999998,-0.5712000000000117,13.372800000000002,9.30300000000001,9.90360000000001,3.2970000000000192,9.328199999999988,7.055999999999997,9.479400000000009,6.253799999999992,6.34200000000001,12.910800000000014,11.184600000000009,,7.930200000000002,8.469299999999995,-0.5712000000000117,13.372800000000002
153,5.203799999999996,7.412999999999976,-1.331400000000012,13.465200000000028,9.933000000000007,9.344999999999988,2.2553999999999848,10.453799999999996,6.577199999999994,8.857800000000003,6.446999999999989,6.652800000000032,13.1964,10.605000000000008,,7.790999999999998,8.13539999999999,-1.331400000000012,13.465200000000028
154,4.960200000000023,6.6275999999999975,-1.0331999999999795,13.011599999999984,9.832199999999998,9.781799999999995,1.9908000000000046,10.424399999999999,6.148799999999985,9.097200000000004,6.711600000000007,6.388199999999977,14.284200000000002,10.710000000000015,,7.781100000000001,7.904400000000006,-1.0331999999999795,14.284200000000002
155,5.67000000000001,6.451200000000017,-0.6006000000000178,13.805399999999981,10.49580000000001,9.122399999999985,2.305799999999979,10.14720000000001,6.228599999999986,9.660000000000018,7.04339999999998,6.350399999999991,14.569800000000008,10.76459999999999,,8.000999999999996,8.082899999999983,-0.6006000000000178,14.569800000000008
156,6.665400000000021,6.186599999999999,-1.163399999999993,14.498400000000007,9.546600000000021,9.353400000000024,2.1209999999999996,9.542399999999994,6.26640000000001,9.114000000000004,7.060199999999978,6.295800000000006,14.330400000000008,10.810800000000002,,7.9020000000000055,8.08709999999999,-1.163399999999993,14.498400000000007
157,6.295800000000006,5.380200000000032,-1.6842000000000104,13.72140000000001,9.882600000000004,8.912400000000007,2.330999999999995,8.664600000000014,6.102599999999999,9.042600000000004,6.073200000000003,5.837999999999991,14.607599999999996,11.520599999999991,,7.620600000000002,7.480200000000011,-1.6842000000000104,14.607599999999996
158,6.060600000000013,5.615400000000006,-1.37339999999997,13.234200000000026,9.819600000000019,9.092999999999996,2.3897999999999886,8.194199999999984,6.518399999999991,8.845200000000014,6.337799999999983,6.148799999999994,13.830599999999997,12.28080000000001,,7.642500000000005,7.356299999999988,-1.37339999999997,13.830599999999997
159,5.879999999999968,4.758599999999989,-1.3313999999999746,12.251400000000002,9.706199999999985,9.290400000000021,2.4528000000000096,8.160599999999997,6.438599999999981,9.428999999999995,7.085400000000012,6.048000000000024,13.7214,11.961600000000017,,7.560900000000003,7.623000000000005,-1.3313999999999746,13.7214
160,6.043799999999978,4.292400000000012,-1.4405999999999812,11.91960000000001,9.374399999999994,9.05520000000001,2.175600000000003,7.933800000000003,7.194599999999991,9.39960000000001,7.517999999999993,5.896799999999985,13.57019999999997,12.037200000000007,,7.497899999999999,7.7258999999999975,-1.4405999999999812,13.57019999999997
161,6.346199999999963,5.1701999999999995,-1.9445999999999817,11.60879999999997,8.639399999999991,9.605399999999976,2.5494000000000083,7.778399999999992,7.139999999999997,9.273600000000023,7.576799999999986,6.014399999999972,13.288799999999991,11.541599999999997,,7.470599999999992,7.677599999999989,-1.9445999999999817,13.288799999999991
162,7.765799999999956,5.833800000000001,-2.2133999999999894,10.65540000000001,7.761600000000004,9.521400000000007,3.1541999999999977,8.584799999999987,6.7956000000000065,9.013199999999996,7.140000000000016,4.8552000000000435,12.255600000000012,12.322799999999996,,7.389000000000004,7.7636999999999805,-2.2133999999999894,12.322799999999996
163,7.366800000000028,6.01439999999999,-2.5787999999999958,10.940999999999997,7.627199999999999,9.038399999999992,2.8560000000000025,8.626799999999992,7.09800000000002,9.66419999999999,7.492799999999977,4.531799999999995,12.012,12.301799999999988,,7.356599999999998,7.559999999999988,-2.5787999999999958,12.301799999999988
164,7.034999999999999,6.266399999999981,-2.9315999999999756,11.104800000000008,7.509600000000012,9.39120000000001,2.9567999999999914,8.626800000000001,7.266000000000002,9.718799999999991,7.669200000000013,3.360000000000003,12.679799999999993,11.08380000000002,,7.266900000000005,7.589400000000013,-2.9315999999999756,12.679799999999993
165,6.627600000000016,6.7704,-3.1121999999999836,10.760400000000008,7.963199999999981,9.479399999999991,2.2763999999999918,8.983799999999999,7.085400000000003,9.239999999999991,8.252999999999997,3.28440000000003,13.171199999999986,10.781399999999996,,7.254600000000001,8.10809999999999,-3.1121999999999836,13.171199999999986
166,6.2831999999999795,6.5394000000000165,-3.6203999999999743,11.016600000000007,8.761199999999988,9.302999999999992,2.524199999999974,9.756599999999999,6.892199999999996,9.605400000000014,8.156399999999998,3.6917999999999944,12.667200000000005,10.949399999999988,,7.323299999999998,8.458799999999993,-3.6203999999999743,12.667200000000005
167,6.85440000000001,7.820400000000015,-3.0533999999999715,11.256000000000029,9.05519999999999,9.475199999999992,2.9148000000000147,9.521400000000005,6.211800000000015,9.000599999999988,8.240400000000006,3.8177999999999805,12.67980000000001,10.9074,,7.478700000000006,8.620499999999996,-3.0533999999999715,12.67980000000001
168,6.283200000000017,7.992600000000006,-2.6375999999999893,10.936800000000007,8.572200000000016,8.958599999999983,2.7006000000000103,8.685599999999994,6.245399999999993,9.31140000000003,8.731800000000035,3.645600000000009,12.684000000000001,10.890599999999994,,7.357200000000007,8.628900000000005,-2.6375999999999893,12.684000000000001
169,5.703600000000025,7.18200000000003,-2.5578000000000074,11.285399999999997,7.4297999999999735,8.819999999999999,2.742599999999987,8.341200000000004,6.463799999999996,10.122000000000025,7.870799999999991,3.8387999999999876,13.028400000000001,10.705799999999996,,7.212600000000001,7.650299999999982,-2.5578000000000074,13.028400000000001
170,5.317199999999974,6.720000000000006,-1.8858000000000068,11.507999999999981,7.358399999999992,9.118199999999995,2.3688000000000002,8.597399999999986,6.841800000000002,10.218600000000002,8.227799999999998,3.6498000000000177,12.852000000000022,10.68059999999999,,7.255199999999996,7.7930999999999955,-1.8858000000000068,12.852000000000022
171,5.291999999999995,6.442800000000018,-2.1377999999999977,10.966199999999995,7.534799999999991,9.176999999999996,2.024400000000001,8.49659999999998,6.803999999999988,9.605399999999996,9.361800000000024,3.5826000000000064,12.280800000000028,10.41600000000001,,7.131900000000003,8.015699999999985,-2.1377999999999977,12.280800000000028
172,5.825400000000002,6.337800000000001,-2.482199999999997,10.953600000000005,8.101799999999994,8.996399999999998,2.494800000000005,8.887199999999991,6.883800000000016,10.49579999999999,10.537800000000004,4.304999999999983,11.877600000000015,10.869599999999997,,7.4346000000000005,8.494499999999992,-2.482199999999997,11.877600000000015
173,5.808600000000004,6.5100000000000104,-2.36460000000001,10.466399999999986,8.496599999999987,9.378599999999985,2.4275999999999938,8.143799999999999,6.808200000000024,10.390799999999992,11.033399999999988,3.830400000000026,11.520600000000009,10.063200000000002,,7.3224,8.320199999999993,-2.36460000000001,11.520600000000009
174,5.762400000000018,6.094200000000028,-2.1588000000000234,10.550400000000012,8.769600000000004,9.113999999999965,1.9655999999999887,9.013199999999996,7.597800000000003,10.2438,11.071200000000012,4.052999999999992,12.02460000000001,9.756600000000017,,7.418400000000003,8.8914,-2.1588000000000234,12.02460000000001
175,5.598600000000008,6.484800000000013,-2.557800000000026,11.235000000000003,9.533999999999995,8.819999999999999,1.6254000000000168,8.81159999999998,7.883400000000018,9.9162,10.479000000000012,4.30920000000001,11.759999999999973,9.643200000000009,,7.3959,8.815799999999989,-2.557800000000026,11.759999999999973
176,5.409599999999982,6.026999999999998,-2.8938000000000077,10.252199999999998,9.176999999999987,8.777999999999993,1.3397999999999923,9.324000000000009,7.971599999999989,10.41599999999999,10.815000000000012,4.598999999999988,12.255599999999994,10.185000000000006,,7.403999999999995,8.97749999999999,-2.8938000000000077,12.255599999999994
177,5.699399999999997,5.917799999999992,-3.4103999999999974,9.651599999999982,8.920799999999987,8.925000000000015,1.3229999999999942,10.533599999999987,7.879200000000009,10.302599999999995,11.289599999999968,4.905599999999982,12.16740000000003,9.496199999999998,,7.400099999999996,8.922900000000002,-3.4103999999999974,12.16740000000003
178,6.224399999999986,6.808199999999987,-4.040400000000003,9.181199999999977,9.365999999999996,9.458400000000012,1.2306000000000044,11.285400000000006,8.332800000000006,10.5,10.819200000000002,5.3424000000000085,11.932200000000002,9.580199999999989,,7.572899999999998,9.273599999999988,-4.040400000000003,11.932200000000002
179,6.5645999999999765,7.639799999999989,-4.460400000000012,9.395399999999983,8.815799999999989,9.701999999999995,1.911000000000004,11.10479999999999,7.9001999999999875,10.096800000000007,10.466400000000004,5.413799999999991,12.331200000000003,9.8448,,7.623299999999992,9.105599999999985,-4.460400000000012,12.331200000000003
180,6.048000000000005,7.828799999999996,-3.196199999999993,9.496200000000027,8.79900000000001,8.769599999999986,2.650200000000016,10.457999999999986,7.7741999999999924,9.9876,10.096800000000007,5.586,12.478199999999998,9.924599999999998,,7.621500000000002,8.784299999999998,-3.196199999999993,12.478199999999998
181,5.888399999999967,8.126999999999992,-3.775800000000004,9.357599999999994,8.517599999999995,8.378999999999982,2.826600000000015,10.554599999999994,7.097999999999983,9.622200000000014,10.638600000000013,5.686800000000008,11.613,9.828,,7.454399999999997,8.448299999999989,-3.775800000000004,11.613
